Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Sin04,Predictive State Representations: A New Theory for Modeling Dynamical Systems,"Satinder Singh, Michael R. James, and Matthew R. Rudary",2004,2004-07-07,Conference on Uncertainty in Artificial Intelligence,,512-518,"Modeling dynamical systems, both for control purposes and to make predictions about their behavior, is ubiquitous in science and engineering. Predictive state representations (PSRs) are a recently introduced class of models for discrete-time dynamical systems. The key idea behind PSRs and the closely related OOMs (Jaeger's observable operator models) is to represent the state of the system as a set of predictions of observable outcomes of experiments one can do in the system. This makes PSRs rather different from history-based models such as nth-order Markov models and hidden-state-based models such as HMMs and POMDPs. We introduce an interesting construct, the system-dynamics matrix, and show how PSRs can be derived simply from it. We also use this construct to show formally that PSRs are more general than both nth-order Markov models and HMMs/POMDPs. Finally, we discuss the main difference between PSRs and OOMs and conclude with directions for future work.",298,14,,https://www.semanticscholar.org/paper/532c61a2af5cde64628d0cdd2ba0823800118d0f,1.1000
Sha99,"Computational Mechanics: Pattern and Prediction, Structure and Simplicity",C. Shalizi and J. Crutchfield,1999,1999-07-01,Journal of Statistical Physics,104,817-879,"Computational mechanics, an approach to structural complexity, defines a process's causal states and gives a procedure for finding them. We show that the causal-state representation—an ∈-machine—is the minimal one consistent with accurate prediction. We establish several results on ∈-machine optimality and uniqueness and on how ∈-machines compare to alternative representations. Further results relate measures of randomness and structural complexity obtained from ∈-machines to those from ergodic and information theories.",523,19,10.1023/A:1010388907793,https://doi.org/10.1023/A:1010388907793,1.1000
Cal24,Characterizing simulation relations through control architectures in abstraction-based control,"Julien Calbert, A. Girard, and Raphaël M. Jungers",2024,2024-10-08,,,,"Abstraction-based control design is a promising approach for ensuring safety-critical control of complex cyber-physical systems. A key aspect of this methodology is the relation between the original and abstract systems, which ensures that the abstract controller can be transformed into a valid controller for the original system through a concretization procedure. In this paper, we provide a comprehensive and systematic framework that characterizes various simulation relations, through their associated concretization procedures. We introduce the concept of interfaced system, which universally enables a feedback refinement relation with the abstract system. This interfaced system encapsulates the specific characteristics of each simulation relation within an interface, enabling a plug-and-play control architecture. Our results demonstrate that the existence of a particular simulation relation between the concrete and abstract systems is equivalent to the implementability of a specific control architecture, which depends on the considered simulation relation. This allows us to introduce new types of relations, and to establish the advantages and drawbacks of different relations, which we exhibit through detailed examples.",3,1.9,,https://www.semanticscholar.org/paper/f71b45084bf4e2d91e7cb8f73e9fecb90290ee17,1.1000
Ste21,Coarse-graining and reconstruction for Markov matrices,Artur Stephan,2021,2021-10-18,Zeitschrift für Analysis und ihre Anwendungen,,,"We present an operator theoretic coarse-graining (or model order reduction) procedure for stochastic matrices by clustering. The method is consistent with the natural structure of Markov theory, preserving positivity and mass, and does not rely on any tools from Hilbert space theory. The reconstruction is provided by a generalized Penrose–Moore inverse of the coarse-graining operator incorporating the inhomogeneous invariant measure of the Markov matrix. As we will show, the method provides coarse-graining and reconstruction also on the level of tensor spaces, which is consistent with the notion of an incidence matrix and quotient graphs, and, moreover, allows to coarse-grain and reconstruct fluxes. Furthermore, we investigate the connection with functional inequalities and Poincaré-type constants.",1,0.2,10.4171/zaa/1796,https://doi.org/10.4171/zaa/1796,1.1000
Spe78,Computation and transmission requirements for a decentralized linear-quadratic-Gaussian control problem,J. Speyer,1978,,1978 IEEE Conference on Decision and Control including the 17th Symposium on Adaptive Processes,,1126-1131,,386,8.0,10.1109/CDC.1978.268109,https://doi.org/10.1109/CDC.1978.268109,1.1000
Jov05,On the ill-posedness of certain vehicular platoon control problems,M. Jovanović and Bassam Bamieh,2005,,IEEE Transactions on Automatic Control,50,1307-1321,,223,10,10.1109/TAC.2005.854584,https://doi.org/10.1109/TAC.2005.854584,1.1000
Rot02,Decentralized control information structures preserved under feedback,M. Rotkowitz and S. Lall,2002,2002-12-10,"Proceedings of the 41st IEEE Conference on Decision and Control, 2002.",1,569-575 vol.1,,112,4.8,10.1109/CDC.2002.1184558,https://doi.org/10.1109/CDC.2002.1184558,1.0500
Fer04,Metrics for Finite Markov Decision Processes,"N. Ferns, P. Panangaden, and Doina Precup",2004,2004-07-07,AAAI Conference on Artificial Intelligence,,950-951,"We present metrics for measuring the similarity of states in a finite Markov decision process (MDP). The formulation of our metrics is based on the notion of bisimulation for MDPs, with an aim towards solving discounted infinite horizon reinforcement learning tasks. Such metrics can be used to aggregate states, as well as to better structure other value function approximators (e.g., memory-based or nearest-neighbor approximators). We provide bounds that relate our metric distances to the optimal values of states in the given MDP.",357,16,,https://www.semanticscholar.org/paper/2c85356cd182c16e0a2e5c4a97112efbc1132cdf,1.0500
Yuk09,Decentralized Computation and Communication in Stabilization of Distributed Control Systems,S. Yüksel,2009,,,,,"We provide a necessary and sufficient condition for the existence of decentralized controllers for stability of linear systems under the decentralized information structure under any class of control policies, where the control policies can be non-linear and time-varying. The approach adopted is information theoretic, yet constructive. Combining this finding with a result by Khargonekar and Özgüler, we show that a linear decentralized system is stabilizable if and only if it is stabilizable by linear time-varying periodic control laws. Building on our result, we revisit the problem of information minimization leading to stabilizability, when the eigenvalues can also be repeated and the topology of the decentralized system can consist of external sensors in addition to controllers. We show that when the eigenvalues are repeated, cut-set type lower bounds for a given mode might not be tight; whereas when the eigenvalues are distinct the rate analysis is significantly simpler. As such, we present a unified view on a number of results that have appeared in the literature.",11,0.6,,https://www.semanticscholar.org/paper/9f36932bd180b4549e07dc822d1271eaa18104e6,1.0500
Fre03,Adaptation and enslavement in endosymbiont-host associations.,Marcus Frean and E. Abraham,2003,2003-12-10,"Physical review. E, Statistical, nonlinear, and soft matter physics",69 5 Pt 1,"'
          051913
        ","The evolutionary persistence of symbiotic associations is a puzzle. Adaptation should eliminate cooperative traits if it is possible to enjoy the advantages of cooperation without reciprocating-a facet of cooperation known in game theory as the Prisoner's Dilemma. Despite this barrier, symbioses are widespread and may have been necessary for the evolution of complex life. The discovery of strategies such as tit-for-tat has been presented as a general solution to the problem of cooperation. However, this only holds for within-species cooperation, where a single strategy will come to dominate the population. In a symbiotic association each species may have a different strategy, and the theoretical analysis of the single-species problem is no guide to the outcome. We present basic analysis of two-species cooperation and show that a species with a fast adaptation rate is enslaved by a slowly evolving one. Paradoxically, the rapidly evolving species becomes highly cooperative, whereas the slowly evolving one gives little in return. This helps understand the occurrence of endosymbioses where the host benefits, but the symbionts appear to gain little from the association.",27,1.2,10.1103/PhysRevE.69.051913,https://doi.org/10.1103/PhysRevE.69.051913,1.0500
Jac07,A dual eigenvector condition for strong lumpability of Markov chains,M. Jacobi and Olof Goernerup,2007,2007-10-10,arXiv: Probability,,,"Necessary and sufficient conditions for identifying strong lumpability in Markov chains are presented. We show that the states in a lump necessarily correspond to identical elements in eigenvectors of the dual transition matrix. If there exist as many dual eigenvectors that respect the necessary condition as there are lumps in the aggregation, then the condition is also sufficient. The result is demonstrated with two simple examples.",19,1.0,,https://www.semanticscholar.org/paper/694701f19056d4e809fc7ea4b752ed1699860679,1.0500
Ho72,Team decision theory and information structures in optimal control problems--Part II,Y. Ho and K. Chu,1972,1972-02-01,IEEE Transactions on Automatic Control,17,15-22,"General dynamic team decision problems with linear information structures and quadratic payoff functions are studied. The primitive random variables are jointly Gaussian. No constraints on the information structures are imposed except causality. Equivalence relations in information and in control functions among different systems are developed. These equivalence relations aid in the solving of many general problems by relating their solutions to those of the systems with ""perfect memory."" The latter can be obtained by the method derived in Part I. A condition is found which enables each decision maker to infer the information available to his precedents, while at the same time the controls which will affect the information assessed can be proven optimal. When this condition fails, upper and lower bounds of the payoff function can still be obtained systematically, and suboptimal controls can be obtained.",563,10,10.1109/TAC.1972.1099850,https://doi.org/10.1109/TAC.1972.1099850,1.0500
Fer10b,Lumpability abstractions of rule-based systems,"Jérôme Feret, T. Henzinger, H. Koeppl, and Tatjana Petrov",2010,2010-11-01,Theoretical Computer Science,,142-161,"The induction of a signaling pathway is characterized by transient complex formation and mutual posttranslational modification of proteins. To faithfully capture this combinatorial process in a mathematical model is an important challenge in systems biology. Exploiting the limited context on which most binding and modification events are conditioned, attempts have been made to reduce the combinatorial complexity by quotienting the reachable set of molecular species into species aggregates while preserving the deterministic semantics of the thermodynamic limit. Recently, we proposed a quotienting that also preserves the stochastic semantics and that is complete in the sense that the semantics of individual species can be recovered from the aggregate semantics. In this paper, we prove that this quotienting yields a sufficient condition for weak lumpability (that is to say that the quotient system is still Markovian for a given set of initial distributions) and that it gives rise to a backward Markov bisimulation between the original and aggregated transition system (which means that the conditional probability of being in a given state in the original system knowing that we are in its equivalence class is an invariant of the system). We illustrate the framework on a case study of the epidermal growth factor (EGF)/insulin receptor crosstalk.",50,3.2,10.4204/EPTCS.40.10,https://doi.org/10.4204/EPTCS.40.10,1.0500
Gan13,Markov chain aggregation and its applications to combinatorial reaction networks,"Arnab Ganguly, Tatjana Petrov, and H. Koeppl",2013,2013-03-19,Journal of Mathematical Biology,69,767 - 797,"We consider a continuous-time Markov chain (CTMC) whose state space is partitioned into aggregates, and each aggregate is assigned a probability measure. A sufficient condition for defining a CTMC over the aggregates is presented as a variant of weak lumpability, which also characterizes that the measure over the original process can be recovered from that of the aggregated one. We show how the applicability of de-aggregation depends on the initial distribution. The application section is devoted to illustrate how the developed theory aids in reducing CTMC models of biochemical systems particularly in connection to protein-protein interactions. We assume that the model is written by a biologist in form of site-graph-rewrite rules. Site-graph-rewrite rules compactly express that, often, only a local context of a protein (instead of a full molecular species) needs to be in a certain configuration in order to trigger a reaction event. This observation leads to suitable aggregate Markov chains with smaller state spaces, thereby providing sufficient reduction in computational complexity. This is further exemplified in two case studies: simple unbounded polymerization and early EGFR/insulin crosstalk.",19,1.4,10.1007/s00285-013-0738-7,https://doi.org/10.1007/s00285-013-0738-7,1.0500
Tab07,Controller synthesis for bisimulation equivalence,P. Tabuada,2007,2007-06-06,Syst. Control. Lett.,57,443-452,"The objective of this paper is to solve the controller synthesis problem for bisimulation equivalence in a wide variety of scenarios including discrete-event systems, nonlinear control systems, behavioral systems, hybrid systems and many others. This will be accomplished by showing that the arguments underlying proofs of existence and methods for the construction of controllers are extraneous to the particular class of systems being considered and thus can be presented in greater generality.",54,2.8,10.1016/j.sysconle.2007.11.005,https://doi.org/10.1016/j.sysconle.2007.11.005,1.0500
Lit01,Predictive Representations of State,"M. Littman, R. Sutton, and Satinder Singh",2001,2001-01-03,Neural Information Processing Systems,,1555-1561,"We show that states of a dynamical system can be usefully represented by multi-step, action-conditional predictions of future observations. State representations that are grounded in data in this way may be easier to learn, generalize better, and be less dependent on accurate prior models than, for example, POMDP state representations. Building on prior work by Jaeger and by Rivest and Schapire, in this paper we compare and contrast a linear specialization of the predictive approach with the state representations used in POMDPs and in k-order Markov models. Ours is the first specific formulation of the predictive idea that includes both stochasticity and actions (controls). We show that any system has a linear predictive state representation with number of predictions no greater than the number of states in its minimal POMDP model.",600,24,,https://www.semanticscholar.org/paper/4a7de0669fd835b2efcab97c7d3dc28ea7a1e6a3,1.0000
Sha00,"Information Bottlenecks, Causal States, and Statistical Relevance Bases: How to Represent Relevant Information in memoryless transduction",C. Shalizi and J. Crutchfield,2000,2000-06-16,Adv. Complex Syst.,5,91-96,"Discovering relevant, but possibly hidden, variables is a key step in constructing useful and predictive theories about the natural world. This brief note explains the connections between three approaches to this problem: the recently introduced information-bottleneck method, the computational mechanics approach to inferring optimal models, and Salmon's statistical relevance basis.",36,1.4,10.1142/S0219525902000481,https://doi.org/10.1142/S0219525902000481,1.0000
Cre09,Past-future information bottleneck in dynamical systems.,"F. Creutzig, A. Globerson, and Naftali Tishby",2009,2009-04-27,"Physical review. E, Statistical, nonlinear, and soft matter physics",79 4 Pt 1,"'
          041925
        ","Biological systems need to process information in real time and must trade off accuracy of presentation and coding costs. Here we operationalize this trade-off and develop an information-theoretic framework that selectively extracts information of the input past that is predictive about the output future, obtaining a generalized eigenvalue problem. Thereby, we unravel the input history in terms of structural phase transitions corresponding to additional dimensions of a state space. We elucidate the relation to canonical correlation analysis and give a numerical example. Altogether, this work relates information-theoretic optimization to the joint problem of system identification and model reduction.",88,5.2,10.1103/PHYSREVE.79.041925,https://doi.org/10.1103/PHYSREVE.79.041925,1.0000
Sti14,Information Bottleneck Approach to Predictive Inference,Susanne Still,2014,2014-02-17,Entropy,16,968-989,"This paper synthesizes a recent line of work on automated predictive model making inspired by Rate-Distortion theory, in particular by the Information Bottleneck method. Predictive inference is interpreted as a strategy for efficient communication. The relationship to thermodynamic efficiency is discussed. The overall aim of this paper is to explain how this information theoretic approach provides an intuitive, overarching framework for predictive inference.",62,5.1,10.3390/e16020968,https://doi.org/10.3390/e16020968,1.0000
Sti07d,Optimal causal inference: estimating stored information and approximating causal architecture.,"Susanne Still, J. Crutchfield, and C. J. Ellison",2007,2007-08-11,Chaos,20 3,"'
          037111
        ","We introduce an approach to inferring the causal architecture of stochastic dynamical systems that extends rate-distortion theory to use causal shielding--a natural principle of learning. We study two distinct cases of causal inference: optimal causal filtering and optimal causal estimation. Filtering corresponds to the ideal case in which the probability distribution of measurement sequences is known, giving a principled method to approximate a system's causal structure at a desired level of representation. We show that in the limit in which a model-complexity constraint is relaxed, filtering finds the exact causal architecture of a stochastic dynamical system, known as the causal-state partition. From this, one can estimate the amount of historical information the process stores. More generally, causal filtering finds a graded model-complexity hierarchy of approximations to the causal architecture. Abrupt changes in the hierarchy, as a function of approximation, capture distinct scales of structural organization. For nonideal cases with finite data, we show how the correct number of the underlying causal states can be found by optimal causal estimation. A previously derived model-complexity control term allows us to correct for the effect of statistical fluctuations in probability estimates and thereby avoid overfitting.",54,2.9,10.1063/1.3489885,https://doi.org/10.1063/1.3489885,1.0000
Ave17c,Random Forests and Networks Analysis,"L. Avena, F. Castell, A. Gaudilliere, and Clothilde Mélot",2017,2017-11-05,Journal of Statistical Physics,173,985 - 1027,"Wilson (Proceedings of the twenty-eight annual acm symposium on the theory of computing, pp. 296–303, 1996) in the 1990s described a simple and efficient algorithm based on loop-erased random walks to sample uniform spanning trees and more generally weighted trees or forests spanning a given graph. This algorithm provides a powerful tool in analyzing structures on networks and along this line of thinking, in recent works (Avena and Gaudillière in A proof of the transfer-current theorem in absence of reversibility, in Stat. Probab. Lett. 142, 17–22 (2018); Avena and Gaudillière in J Theor Probab, 2017. https://doi.org/10.1007/s10959-017-0771-3; Avena et al. in Approximate and exact solutions of intertwining equations though random spanning forests, 2017. arXiv:1702.05992v1; Avena et al. in Intertwining wavelets or multiresolution analysis on graphs through random forests, 2017. arXiv:1707.04616, to appear in ACHA (2018)) we focused on applications of spanning rooted forests on finite graphs. The resulting main conclusions are reviewed in this paper by collecting related theorems, algorithms, heuristics and numerical experiments. A first foundational part on determinantal structures and efficient sampling procedures is followed by four main applications: (1) a random-walk-based notion of well-distributed points in a graph, (2) a framework to describe metastable-like dynamics in finite settings by means of Markov intertwining dualities, (3) coarse graining schemes for networks and associated processes, (4) wavelets-like pyramidal algorithms for graph signals.",28,3.3,10.1007/s10955-018-2124-8,https://doi.org/10.1007/s10955-018-2124-8,1.0000
Fer06,Methods for Computing State Similarity in Markov Decision Processes,"N. Ferns, P. S. Castro, Doina Precup, and P. Panangaden",2006,2006-07-13,ArXiv,abs/1206.6836,,"A popular approach to solving large probabilistic systems relies on aggregating states based on a measure of similarity. Many approaches in the literature are heuristic. A number of recent methods rely instead on metrics based on the notion of bisimulation, or behavioral equivalence between states (Givan et al, 2001, 2003; Ferns et al, 2004). An integral component of such metrics is the Kantorovich metric between probability distributions. However, while this metric enables many satisfying theoretical properties, it is costly to compute in practice. In this paper, we use techniques from network optimization and statistical sampling to overcome this problem. We obtain in this manner a variety of distance functions for MDP state aggregation, which differ in the tradeoff between time and space complexity, as well as the quality of the aggregation. We provide an empirical evaluation of these trade-offs.",93,4.7,,https://www.semanticscholar.org/paper/2f8aaf6d0654e729e47224435aec83d733685cc3,0.9800
Yuk00,Quantization and Coding for Decentralized LTI Systems 1,S. Yüksel and T. Başar,,,,,,"We study the communication rate requirements for centralized and decentralized control schemes when the plant and the controller are connected via a noiseless bandlimited channel. We introduce recursive quantizers that achieve monotonic boundedness and exponential stability of the worst-case state estimation error with minimum rate. Rate requirements for centralized schemes are shown to be lower than those for decentralized schemes. A quantification of the information sharing between the controllers, such as full, instant, and one-step delayed information sharing, is shown to crucial for communication requirements and complexity. Slepian-Wolf coding argument is used to show that information sharing by the controllers, and not by the plants, is sufficient to achieve the lower bound on the rate, and schemes confirming this efficiency are constructed. It is also shown that delay in communication between the controllers leads to higher rate requirements between the controllers and the plants.",0,,,https://www.semanticscholar.org/paper/9318fb88b89140c16558b5457beed0e78fb8ee9f,0.9800
Yuk07b,Communication Constraints for Decentralized Stabilizability With Time-Invariant Policies,S. Yüksel and T. Başar,2007,2007-06-18,IEEE Transactions on Automatic Control,52,1060-1066,,67,3.5,10.1109/TAC.2007.899085,https://doi.org/10.1109/TAC.2007.899085,0.9500
Ron15,Exact lumping of feller semigroups: A $C^{\star}$-algebras approach,L. Roncoroni,2015,2015-11-01,,2015,965-973,"In this note we analyze a particular exact lumping of Feller semigroups in the 
context of $C^{\star}$-algebras, in order to pass from a space of functions 
defined on a locally compact Hausdorff space ${X}$ to a space of functions 
defined on a closed subspace ${\mathscr{C}}\subset X$. We want our reduction to 
preserve the essential properties of the Feller semigroup.",0,,10.3934/PROC.2015.0965,https://doi.org/10.3934/PROC.2015.0965,0.9500
Mar14b,Circumventing the Curse of Dimensionality in Prediction: Causal Rate-Distortion for Infinite-Order Markov Processes,Sarah E. Marzen and J. Crutchfield,2014,2014-12-08,ArXiv,abs/1412.2859,,"Author(s): Marzen, Sarah; Crutchfield, James P | Abstract: Predictive rate-distortion analysis suffers from the curse of dimensionality: clustering arbitrarily long pasts to retain information about arbitrarily long futures requires resources that typically grow exponentially with length. The challenge is compounded for infinite-order Markov processes, since conditioning on finite sequences cannot capture all of their past dependencies. Spectral arguments show that algorithms which cluster finite-length sequences fail dramatically when the underlying process has long-range temporal correlations and can fail even for processes generated by finite-memory hidden Markov models. We circumvent the curse of dimensionality in rate-distortion analysis of infinite-order processes by casting predictive rate-distortion objective functions in terms of the forward- and reverse-time causal states of computational mechanics. Examples demonstrate that the resulting causal rate-distortion theory substantially improves current predictive rate-distortion analyses.",10,0.9,,https://www.semanticscholar.org/paper/5308a461868cde8b8d175eee0de4eea699028d14,0.9000
Tat99,Control of LQG systems under communication constraints,"S. Tatikonda, Anant Sahai, and S. Mitter",1999,1999-06-02,Proceedings of the 1999 American Control Conference (Cat. No. 99CH36251),4,2778-2782 vol.4,,104,3.9,10.1109/ACC.1999.786578,https://doi.org/10.1109/ACC.1999.786578,0.9000
Mar16,Predictive Rate-Distortion for Infinite-Order Markov Processes,Sarah E. Marzen and J. Crutchfield,2016,2016-05-03,Journal of Statistical Physics,163,1312 - 1338,,35,3.5,10.1007/s10955-016-1520-1,https://doi.org/10.1007/s10955-016-1520-1,0.8500
Lam16,The Information Bottleneck method for Optimal Prediction of Multilevel Agent-Based Systems,"Robin Lamarche-Perrin, S. Banisch, and E. Olbrich",2016,2016-06-27,Adv. Complex Syst.,19,1650002:1-1650002:45,"Because the dynamics of complex systems is the result of both decisive local events and reinforced global effects, the prediction of such systems could not do without a genuine multilevel approach. This paper proposes to found such an approach on information theory. Starting from a complete microscopic description of the system dynamics, we are looking for observables of the current state that allows to efficiently predict future observables. Using the framework of the information bottleneck (IB) method, we relate optimality to two aspects: the complexity and the predictive capacity of the retained measurement. Then, with a focus on agent-based models (ABMs), we analyze the solution space of the resulting optimization problem in a generic fashion. We show that, when dealing with a class of feasible measurements that are consistent with the agent structure, this solution space has interesting algebraic properties that can be exploited to efficiently solve the problem. We then present results of this general framework for the voter model (VM) with several topologies and show that, especially when predicting the state of some sub-part of the system, multilevel measurements turn out to be the optimal predictors.",5,0.5,10.1142/S0219525916500028,https://doi.org/10.1142/S0219525916500028,0.8500
Bar08d,Mistuning-Based Control Design to Improve Closed-Loop Stability Margin of Vehicular Platoons,"P. Barooah, P. Mehta, and J. Hespanha",2008,2008-12-04,IEEE Transactions on Automatic Control,54,2100-2113,"We consider a decentralized bidirectional control of a platoon of N identical vehicles moving in a straight line. The control objective is for each vehicle to maintain a constant velocity and inter-vehicular separation using only the local information from itself and its two nearest neighbors. Each vehicle is modeled as a double integrator. To aid the analysis, we use continuous approximation to derive a partial differential equation (PDE) approximation of the discrete platoon dynamics. The PDE model is used to explain the progressive loss of closed-loop stability with increasing number of vehicles, and to devise ways to combat this loss of stability. If every vehicle uses the same controller, we show that the least stable closed-loop eigenvalue approaches zero as O(1/N2) in the limit of a large number (N) of vehicles. We then show how to ameliorate this loss of stability by small amounts of ""mistuning"", i.e., changing the controller gains from their nominal values. We prove that with arbitrary small amounts of mistuning, the asymptotic behavior of the least stable closed loop eigenvalue can be improved to O(1/N). All the conclusions drawn from analysis of the PDE model are corroborated via numerical calculations of the state-space platoon model.",266,15,10.1109/TAC.2009.2026934,https://doi.org/10.1109/TAC.2009.2026934,0.8500
Zac18,Farming the mitochondrial ancestor as a model of endosymbiotic establishment by natural selection,"I. Zachar, A. Szilágyi, S. Számadó, and E. Szathmáry",2018,2018-01-30,Proceedings of the National Academy of Sciences of the United States of America,115,E1504 - E1510,"Significance The origin of mitochondria is a challenging and intensely debated issue. Mitochondria are ancestrally present in eukaryotes, and their endosymbiotic inclusion was an extremely important step during the transition from prokaryotes to eukaryotes. However, because of the unknown order of eukaryotic inventions (e.g., cytoskeleton, phagocytosis, and endomembranes), it is unknown whether they led to or followed the acquisition of mitochondria. According to the farming hypothesis, the mitochondrial ancestor was captured by a phagocytotic host, but the advantage was not direct metabolic help provided by the symbiont; rather, it was provisioning captured prey to farmers in poor times, like humans farm pigs. Our analytical and computational models prove that farming could lead to stable endosymbiosis without any further benefit assumed between partners. The origin of mitochondria was a major evolutionary transition leading to eukaryotes, and is a hotly debated issue. It is unknown whether mitochondria were acquired early or late, and whether it was captured via phagocytosis or syntrophic integration. We present dynamical models to directly simulate the emergence of mitochondria in an ecoevolutionary context. Our results show that regulated farming of prey bacteria and delayed digestion can facilitate the establishment of stable endosymbiosis if prey-rich and prey-poor periods alternate. Stable endosymbiosis emerges without assuming any initial metabolic benefit provided by the engulfed partner, in a wide range of parameters, despite that during good periods farming is costly. Our approach lends support to the appearance of mitochondria before any metabolic coupling has emerged, but after the evolution of primitive phagocytosis by the urkaryote.",37,4.5,10.1073/pnas.1718707115,https://doi.org/10.1073/pnas.1718707115,0.8500
Car05b,Communication constraints in the state agreement problem,"R. Carli, F. Fagnani, A. Speranzon, and S. Zampieri",2005,,,,,"The interrelationship between control and communication theory is becoming of fundamental importance in many distributed control systems. Particular examples are systems comprised of multiple agents. When it comes to coordinately control a group of autonomous mobile agents in order to achieve a common task, communication constraints impose limits on the achievable control performance. In this paper we consider a widely studied problem in the robotics and control communities, called consensus or state agreement problem. The aim of the paper is to characterize the relationship between the amount of information exchanged by the agents and the rate of convergence to the agreement. Time-invariant communication networks that exhibit particular symmetries are shown to yield slow convergence if the amount of information exchanged does not scale with the number of agents. On the other hand, we show that, randomly time-varying communication networks allow very fast convergence rates. The last part of the paper is devoted to the study of time-invariant communication networks with logarithmic quantized data exchange among the agents. It is shown that, by adding quantized data links to the network, the control performance significantly improves with little growth of the required communication effort.",18,0.8,,https://www.semanticscholar.org/paper/edad8f106b2c664cc04c82aa02661516e4cc1d1d,0.8500
Fer14b,Bisimulation Metrics are Optimal Value Functions,N. Ferns and Doina Precup,2014,2014-07-23,Conference on Uncertainty in Artificial Intelligence,,210-219,"Bisimulation is a notion of behavioural equivalence on the states of a transition system. Its definition has been extended to Markov decision processes, where it can be used to aggregate states. A bisimulation metric is a quantitative analog of bisimulation that measures how similar states are from a the perspective of long-term behavior. Bisimulation metrics have been used to establish approximation bounds for state aggregation and other forms of value function approximation. In this paper, we prove that a bisimulation metric defined on the state space of a Markov decision process is the optimal value function of an optimal coupling of two copies of the original model. We prove the result in the general case of continuous state spaces. This result has important implications in understanding the complexity of computing such metrics, and opens up the possibility of more efficient computational methods.",60,5.1,,https://www.semanticscholar.org/paper/24576c9cae62a2f4d94c94cdecd68a5655d2ca40,0.8500
Dar95,String stability of interconnected systems,S. Darbha and J. Hedrick,1995,1995-06-21,Proceedings of 1995 American Control Conference - ACC'95,3,1806-1810 vol.3,,1255,41,10.1109/ACC.1995.531196,https://doi.org/10.1109/ACC.1995.531196,0.8000
Wan07,Assessing coordination overhead in control of robot teams,Jijun Wang and M. Lewis,2007,2007-10-01,"2007 IEEE International Conference on Systems, Man and Cybernetics",,2645-2649,,35,1.9,10.1109/ICSMC.2007.4414055,https://doi.org/10.1109/ICSMC.2007.4414055,0.8000
Olb13,Closure Measures and the Tent Map Closure Measures and the Tent Map,E. Olbrich et al.,2013,,,,,"We quantify the relationship between the dynamics of a particular timediscrete dynamical system, the tent map, and the induced dynamics at a symbolical level in information theoretical terms. The symbol dynamics is obtained by choosing a partition point α ∈ [0, 1] and lumping together the points in the intervals [0, α] or (α, 1], resp. Interpreting the original dynamics and the symbolic one as different levels, this allows us to quantitatively evaluate and compare various closure measures that have been proposed for identifying emergent macro-levels of a dynamical system. In particular, we can see how these measures depend on the choice of the partition point α, with α = 2 3 yielding a minimum. Also, when we study the iterated tent map, i.e., probe more time steps, we get more refined insights into this relationship between the two levels, and even a whole hierarchy of mesoscopic levels.",0,,,https://www.semanticscholar.org/paper/4279b20df2a047014cd18b80be55f9dc7864c407,0.8000
Let06,"Organizational invariance and metabolic closure: analysis in terms of (M,R) systems.","J. Letelier, J. Soto‐Andrade, Flavio Guíñez Abarzúa, A. Cornish-Bowden, and María Luz Cárdenas",2006,2006-02-21,Journal of theoretical biology,238 4,"'
          949-61
        ",,142,7.0,10.1016/J.JTBI.2005.07.007,https://doi.org/10.1016/J.JTBI.2005.07.007,0.8000
Rad15,Conflict and cooperation in eukaryogenesis: implications for the timing of endosymbiosis and the evolution of sex,A. Radzvilavicius and N. Blackstone,2015,2015-07-23,bioRxiv,,,"The complex eukaryotic cell is a result of an ancient endosymbiosis and one of the major evolutionary transitions. The timing of key eukaryotic innovations relative to the acquisition of mitochondria remains subject to considerable debate, yet the evolutionary process itself might constrain the order of these events. Endosymbiosis entailed levels-of-selection conflicts, and mechanisms of conflict mediation had to evolve for eukaryogenesis to proceed. The initial mechanisms of conflict mediation were based on the pathways inherited from prokaryotic symbionts and led to metabolic homeostasis in the eukaryotic cell, while later mechanisms (e.g., mitochondrial gene transfer) contributed to the expansion of the eukaryotic genome. Perhaps the greatest opportunity for conflict arose with the emergence of sex involving whole-cell fusion. While early evolution of cell fusion may have affected symbiont acquisition, sex together with the competitive symbiont behaviour would have destabilized the emerging higher-level unit. Cytoplasmic mixing, on the other hand, would have been beneficial for selfish endosymbionts, capable of using their own metabolism to manipulate the life history of the host. Given the results of our mathematical modelling, we argue that sex represents a rather late proto-eukaryotic innovation, allowing for the growth of the chimeric nucleus and contributing to the successful completion of the evolutionary transition.",34,3.1,10.1098/rsif.2015.0584,https://doi.org/10.1098/rsif.2015.0584,0.7800
Bia95,"Intertwining of Markov semi-groups, some examples",P. Biane,1995,,,29,30-36,,27,0.9,10.1007/BFB0094197,https://doi.org/10.1007/BFB0094197,0.7500
Let03,"Autopoietic and (M,R) systems.","J. Letelier, G. Marín, and J. Mpodozis",2003,2003-05-21,Journal of theoretical biology,222 2,"'
          261-72
        ",,117,5.1,10.1016/S0022-5193(03)00034-1,https://doi.org/10.1016/S0022-5193(03)00034-1,0.7500
