Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Koz18,On-Line Learning of Linear Dynamical Systems: Exponential Forgetting in Kalman Filters,"Mark Kozdoba, Jakub Marecek, T. Tchrakian, and Shie Mannor",2018,2018-09-16,AAAI Conference on Artificial Intelligence,,4098-4105,"The Kalman filter is a key tool for time-series forecasting and analysis. We show that the dependence of a prediction of Kalman filter on the past is decaying exponentially, whenever the process noise is non-degenerate. Therefore, Kalman filter may be approximated by regression on a few recent observations. Surprisingly, we also show that having some process noise is essential for the exponential decay. With no process noise, it may happen that the forecast depends on all of the past uniformly, which makes forecasting more difficult.Based on this insight, we devise an on-line algorithm for improper learning of a linear dynamical system (LDS), which considers only a few most recent observations. We use our decay results to provide the first regret bounds w.r.t. to Kalman filters within learning an LDS. That is, we compare the results of our algorithm to the best, in hindsight, Kalman filter for a given signal. Also, the algorithm is practical: its per-update run-time is linear in the regression depth.",35,4.6,10.1609/aaai.v33i01.33014098,https://doi.org/10.1609/aaai.v33i01.33014098,1.0500
Kul84,Tracking of Slowly Varying Parameters by Directional Forgetting,R. Kulhavý and M. Kárný,1984,1984-07-01,IFAC Proceedings Volumes,17,687-692,,189,4.5,10.1016/S1474-6670(17)61051-6,https://doi.org/10.1016/S1474-6670(17)61051-6,1.0300
Lac19,Probabilistic planning with formal performance guarantees for mobile service robots,"Bruno Lacerda, Fatma Faruq, David Parker, and Nick Hawes",2019,2019-06-16,The International Journal of Robotics Research,38,1098 - 1123,"We present a framework for mobile service robot task planning and execution, based on the use of probabilistic verification techniques for the generation of optimal policies with attached formal performance guarantees. Our approach is based on a Markov decision process model of the robot in its environment, encompassing a topological map where nodes represent relevant locations in the environment, and a range of tasks that can be executed in different locations. The navigation in the topological map is modeled stochastically for a specific time of day. This is done by using spatio-temporal models that provide, for a given time of day, the probability of successfully navigating between two topological nodes, and the expected time to do so. We then present a methodology to generate cost optimal policies for tasks specified in co-safe linear temporal logic. Our key contribution is to address scenarios in which the task may not be achievable with probability one. We introduce a task progression function and present an approach to generate policies that are formally guaranteed to, in decreasing order of priority: maximize the probability of finishing the task; maximize progress towards completion, if this is not possible; and minimize the expected time or cost required. We illustrate and evaluate our approach with a scalability evaluation in a simulated scenario, and report on its implementation in a robot performing service tasks in an office environment for long periods of time.",53,7.6,10.1177/0278364919856695,https://doi.org/10.1177/0278364919856695,1.0100
Nar87,Persistent excitation in adaptive systems,K. Narendra and A. Annaswamy,1987,,International Journal of Control,45,127-160,"The importance of the concept of persistent excitation (PE) in adaptive identification and control has been recognized for some time. Recently it has become evident that it also plays a central role in many questions related to the robustness of adaptive systems. There is every reason to believe that arguments involving this concept will continue to feature prominently in the analysis of most of the important problems of adaptive control. Hence there is a real need for a deeper understanding of the concept. The paper is written with three objectives. The first, which is tutorial in nature, is to provide a general framework for the discussion of persistent excitation and to collect results in the area, which are scattered throughout the adaptive literature. The second objective is to present some new results related to the uniform asymptotic stability (u.a.s.) and robustness of adaptive systems and the relation of PE to the stability properties of a class of non-linear systems. The final objective is to di...",358,9.1,10.1080/00207178708933715,https://doi.org/10.1080/00207178708933715,1.0000
Kul93,On a general concept of forgetting,R. Kulhavý and M. Zarrop,1993,1993-10-01,International Journal of Control,58,905-924,"Practice leads us to seek a simple method which would make parameter estimation (and subsequent control or signal processing) reliably adaptive. Unfortunately, in most applications we lack sufficient information to specify a complete model of parameter variations. In other words, the problem is ‘under-determined’ which prevents us from employing standard equations of probability calculus. In this paper we apply known principles of rational behaviour in such situations to propose a plausible and well justified solution. The result we get is close to classical exponential forgetting, but regularized by available prior information. We demonstrate the practical implications of this feature.",169,5.2,10.1080/00207179308923034,https://doi.org/10.1080/00207179308923034,0.9800
Mes17c,Stochastic model predictive control with active uncertainty learning: A Survey on dual control,A. Mesbah,2017,2017-11-20,Annu. Rev. Control.,45,107-117,,217,26,10.1016/j.arcontrol.2017.11.001,https://doi.org/10.1016/j.arcontrol.2017.11.001,0.9600
Ehl16b,Risk-Averse ω-regular Markov Decision Process Control,"Rüdiger Ehlers, Salar Moarref, and U. Topcu",2016,2016-03-22,ArXiv,abs/1603.06716,,"Many control problems in environments that can be modeled as Markov decision processes (MDPs) concern infinite-time horizon specifications. The classical aim in this context is to compute a control policy that maximizes the probability of satisfying the specification. In many scenarios, there is however a non-zero probability of failure in every step of the system's execution. For infinite-time horizon specifications, this implies that the specification is violated with probability 1 in the long run no matter what policy is chosen, which prevents previous policy computation methods from being useful in these scenarios. 
In this paper, we introduce a new optimization criterion for MDP policies that captures the task of working towards the satisfaction of some infinite-time horizon $\omega$-regular specification. The new criterion is applicable to MDPs in which the violation of the specification cannot be avoided in the long run. We give an algorithm to compute policies that are optimal in this criterion and show that it captures the ideas of optimism and risk-averseness in MDP control: while the computed policies are optimistic in that a MDP run enters a failure state relatively late, they are risk-averse by always maximizing the probability to reach their respective next goal state. We give results on two robot control scenarios to validate the usability of risk-averse MDP policies.",1,0.1,,https://www.semanticscholar.org/paper/83f40dc9d6c3196e5ff4f156820d4274d92ef815,0.9500
Cai20b,Optimal Probabilistic Motion Planning With Potential Infeasible LTL Constraints,"Mingyu Cai, Shaoping Xiao, Zhijun Li, and Z. Kan",2020,2020-07-28,IEEE Transactions on Automatic Control,68,301-316,"This paper studies optimal motion planning subject to motion and environment uncertainties. By modeling the system as a probabilistic labeled Markov decision process (PL-MDP), the control objective is to synthesize a finite-memory policy, under which the agent satisfies complex high-level tasks expressed as linear temporal logic (LTL) with desired satisfaction probability. In particular, the cost optimization of the trajectory that satisfies infinite horizon tasks is considered, and the trade-off between reducing the expected mean cost and maximizing the probability of task satisfaction is analyzed. The LTL formulas are converted to limit-deterministic Büchi automata (LDBA) with a reachability acceptance condition and a compact graph structure. The novelty of this work lies in considering the cases where LTL specifications can be potentially infeasible and developing a relaxed product MDP between PL- MDP and LDBA. The relaxed product MDP allows the agent to revise its motion plan whenever the task is not fully feasible and quantify the revised plan’s violation measurement. A multi- objective optimization problem is then formulated to jointly consider the probability of task satisfaction, the violation with respect to original task constraints, and the implementation cost of the policy execution. The formulated problem can be solved via coupled linear programs. This work first bridges the gap between probabilistic planning revision of potential infeasible LTL specifications and optimal control synthesis of both plan prefix and plan suffix of the trajectory over the infinite horizons. Experimental results are provided to demonstrate the effectiveness of the proposed framework.",51,8.8,10.1109/TAC.2021.3138704,https://doi.org/10.1109/TAC.2021.3138704,0.9500
Bar76,"Caution, Probing, and the Value of Information in the Control of Uncertain Systems",Y. Bar-Shalom and E. Tse,1976,1976-07-01,,,323-337,,67,1.3,,https://www.semanticscholar.org/paper/239c259f0ffcc625c38c26daf37bd7f027c0998d,0.9400
Guo90,Estimating time-varying parameters by the Kalman filter based algorithm: stability and convergence,Lei Guo,1990,1990-02-01,IEEE Transactions on Automatic Control,35,141-147,"Convergence and stability properties of the Kalman filter-based parameter estimator are established for linear stochastic time-varying regression models. The main features are: both the variances and sample path averages of the parameter tracking error are shown to be bounded; the regression vector includes both stochastic and deterministic signals, and no assumptions of stationarity or independence are requires; and the unknown parameters are only assumed to have bounded variations in an average sense. >",154,4.2,10.1109/9.45169,https://doi.org/10.1109/9.45169,0.9200
Che20f,Reinforcement Learning for Non-Stationary Markov Decision Processes: The Blessing of (More) Optimism,"Wang Chi Cheung, D. Simchi-Levi, and Ruihao Zhu",2020,2020-06-24,ArXiv,abs/2006.14389,,"We consider un-discounted reinforcement learning (RL) in Markov decision processes (MDPs) under drifting non-stationarity, i.e., both the reward and state transition distributions are allowed to evolve over time, as long as their respective total variations, quantified by suitable metrics, do not exceed certain variation budgets. We first develop the Sliding Window Upper-Confidence bound for Reinforcement Learning with Confidence Widening (SWUCRL2-CW) algorithm, and establish its dynamic regret bound when the variation budgets are known. In addition, we propose the Bandit-over-Reinforcement Learning (BORL) algorithm to adaptively tune the SWUCRL2-CW algorithm to achieve the same dynamic regret bound, but in a parameter-free manner, i.e., without knowing the variation budgets. Notably, learning non-stationary MDPs via the conventional optimistic exploration technique presents a unique challenge absent in existing (non-stationary) bandit learning settings. We overcome the challenge by a novel confidence widening technique that incorporates additional optimism.",114,19,,https://www.semanticscholar.org/paper/5b3e68658c99ed9c461a909b16b862221946d6ad,0.9000
Ker11,A Reinforcement Learning Theory for Homeostatic Regulation,Mehdi Keramati and B. Gutkin,2011,2011-12-12,Neural Information Processing Systems,,82-90,"Reinforcement learning models address animal's behavioral adaptation to its changing ""external"" environment, and are based on the assumption that Pavlovian, habitual and goal-directed responses seek to maximize reward acquisition. Negative-feedback models of homeostatic regulation, on the other hand, are concerned with behavioral adaptation in response to the ""internal"" state of the animal, and assume that animals' behavioral objective is to minimize deviations of some key physiological variables from their hypothetical setpoints. Building upon the drive-reduction theory of reward, we propose a new analytical framework that integrates learning and regulatory systems, such that the two seemingly unrelated objectives of reward maximization and physiological-stability prove to be identical. The proposed theory shows behavioral adaptation to both internal and external states in a disciplined way. We further show that the proposed framework allows for a unified explanation of some behavioral pattern like motivational sensitivity of different associative learning mechanism, anticipatory responses, interaction among competing motivational systems, and risk aversion.",52,3.6,,https://www.semanticscholar.org/paper/ea210f761a19395d4b70f53dec2b6f446db22ebe,0.9000
Lah15,This Time the Robot Settles for a Cost: A Quantitative Approach to Temporal Logic Planning with Partial Satisfaction,"Morteza Lahijanian, Shaull Almagor, Dror Fried, L. Kavraki, and Moshe Y. Vardi",2015,2015-01-25,AAAI Conference on Artificial Intelligence,,3664-3671,"'
 
 The specification of complex motion goals through temporal logics is increasingly favored in robotics to narrow the gap between task and motion planning. A major limiting factor of such logics, however, is their Boolean satisfaction condition. To relax this limitation, we introduce a method for quantifying the satisfaction of co-safe linear temporal logic specifications, and propose a planner that uses this method to synthesize robot trajectories with the optimal satisfaction value. The method assigns costs to violations of specifications from user-defined proposition costs. These violation costs define a distance to satisfaction and can be computed algorithmically using a weighted automaton. The planner utilizes this automaton and an abstraction of the robotic system to construct a product graph that captures all possible robot trajectories and their distances to satisfaction. Then, a plan with the minimum distance to satisfaction is generated by employing this graph as the high-level planner in a synergistic planning framework. The efficacy of the method is illustrated on a robot with unsatisfiable specifications in an office environment.
 
",72,6.4,10.1609/aaai.v29i1.9670,https://doi.org/10.1609/aaai.v29i1.9670,0.9000
Lju91,A result on the mean square error obtained using general tracking algorithms,L. Ljung and P. Priouret,1991,1991-07-01,International Journal of Adaptive Control and Signal Processing,5,231-248,"Tracking time-varying properties is of crucial importance in all adaptive algorithms. In this contribution we study a fairly general algorithm for tracking properties of model parameters that can be described in a linear regression form (including AR models and the like). An explicit expression for the mean square error between the estimated and the true (time-varying) parameter is established. For slow adaptation this expression can be arbitrarily well approximated by a much simpler expression. The treatment differs from other related studies using weak convergence theory, averaging, etc. in that the results are not asymptotic in nature and are applicable also to the transient phase as well as over unbounded time intervals.",37,1.1,10.1002/ACS.4480050402,https://doi.org/10.1002/ACS.4480050402,0.8800
Kul85,Restricted exponential forgetting in real-time identification,R. Kulhavý,1985,1985-07-01,Autom.,23,589-600,,307,7.5,10.1016/0005-1098(87)90054-9,https://doi.org/10.1016/0005-1098(87)90054-9,0.8700
Fil00,Survey of adaptive dual control methods,N. Filatov and H. Unbehauen,2000,,,147,118-128,"A survey of adaptive dual control methods, elaborated from the early 1960s until the present, is given. The development of dual control methods is considered in chronological order, taking into account its close interconnection with general progress in adaptive control theory and applications. Detailed classifications of stochastic adaptive control methods and dual control methods are presented. The properties of a neutral control system and the nature of the dual effect in adaptive control systems are described. The historical stages of the development of the theory and applications of dual control are reviewed.",158,6.0,10.1049/IP-CTA:20000107,https://doi.org/10.1049/IP-CTA:20000107,0.8600
Kim14,On the minimal revision problem of specification automata,"Kangjin Kim, Georgios Fainekos, and S. Sankaranarayanan",2014,2014-04-08,The International Journal of Robotics Research,34,1515 - 1535,"As robots are being integrated into our daily lives, it becomes necessary to provide guarantees on their safe and provably correct operation. Such guarantees can be provided using automata theoretic task and mission planning where the requirements are expressed as temporal logic specifications. However, in real-life scenarios, it is to be expected that not all user task requirements can be realized by the robot. In such cases, the robot must provide feedback to the user on why it cannot accomplish a given task. Moreover, the robot should indicate what tasks it can accomplish which are as “close” as possible to the initial user intent. This paper establishes that the latter problem, which is referred to as the minimal specification revision problem, is NP-complete. A heuristic algorithm is presented that can compute good approximations to the Minimal Revision Problem (MRP) in polynomial time. The experimental study of the algorithm demonstrates that in most problem instances the heuristic algorithm actually returns the optimal solution. Finally, some cases where the algorithm does not return the optimal solution are presented.",29,2.4,10.1177/0278364915587034,https://doi.org/10.1177/0278364915587034,0.8500
Pez15,"Active Inference, homeostatic regulation and adaptive behavioural control","G. Pezzulo, Francesco Rigoli, and Karl J. Friston",2015,2015-11-01,Progress in Neurobiology,134,17 - 35,"Highlights • An Active Inference account of homeostatic regulation and behavioural control.• Pavlovian, habitual and goal-directed behaviours explained with one scheme.• A possible phylogenetic trajectory from simpler to hierarchical controllers.• Precision-dependent processes regulate habitual and goal-directed behaviour.",556,53,10.1016/j.pneurobio.2015.09.001,https://doi.org/10.1016/j.pneurobio.2015.09.001,0.8500
Tse72b,An actively adaptive control for linear systems with random parameters via the dual control approach,E. Tse and Y. Bar-Shalom,1972,1972-12-01,IEEE Conference on Decision and Control,11,623-627,"A new method is presented for controlling a discrete-time linear system with, possibly time-varying, random parameters in the presence of input and output noise. The cost is assumed to be quadratic in the state and control. Previous algorithms for the above problem when the system had both zeroes and poles unknown were of the open-loop feedback type, i.e., they did not take into account that future observations will be made. Therefore, even though these schemes were adaptive, their learning was ""accidental"". In contrast to this, the new approach uses an expression of the optimal cost-to-go that exhibits the dual purpose of the control: learning and control. The effect of the present control on the future estimation (""learning"") appears explicitly in the cost used in the stochastic dynamic programming equation. The resulting sequence of controls, which is of the closed-loop type, is shown via simulations to appropriately divide its energy between the learning and the control purposes. Therefore, this control is called actively adaptive because it regulates the speed and amount of learning as required by the performance index. The simulations on a third order system with six unknown parameters also demonstrate the computational feasibility of the proposed algorithm.",123,2.3,10.1109/CDC.1972.269088,https://doi.org/10.1109/CDC.1972.269088,0.8400
Sal88,Modified least squares algorithm incorporating exponential resetting and forgetting,"M. Salgado, G. Goodwin, and R. Middleton",1988,1988-02-01,International Journal of Control,47,477-491,In this paper we present the general analysis of a class of least squares algorithms with emphasis on their dynamic performance particularly in the presence of poor excitation. The analysis is carried out in a deterministic framework and stresses geometrical interpretations. The core of this paper is the proposal and analysis of a new algorithm which incorporates exponential forgetting and resetting to an unprejudiced treatment of data when excitation is poor. The algorithm is particularly suitable for tracking time-varying parameters and is similar in computational complexity to the standard recursive least squares algorithm. The superior performance of the algorithm is verified via simulation studies.,227,5.9,10.1080/00207178808906026,https://doi.org/10.1080/00207178808906026,0.8200
