Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Sha15,Rationally Inattentive Control of Markov Processes,"Ehsan Shafieepoorfard, M. Raginsky, and Sean P. Meyn",2015,2015-02-12,ArXiv,abs/1502.03762,,"The article poses a general model for optimal control subject to information constraints, motivated in part by recent work of Sims and others on information-constrained decision-making by economic agents. In the average-cost optimal control framework, the general model introduced in this paper reduces to a variant of the linear-programming representation of the average-cost optimal control problem, subject to an additional mutual information constraint on the randomized stationary policy. The resulting optimization problem is convex and admits a decomposition based on the Bellman error, which is the object of study in approximate dynamic programming. The theory is illustrated through the example of information-constrained linear-quadratic-Gaussian (LQG) control problem. Some results on the infinite-horizon discounted-cost criterion are also presented.",26,2.3,10.1137/15M1008476,https://doi.org/10.1137/15M1008476,1.3800
Tis11,Information Theory of Decisions and Actions,Naftali Tishby and D. Polani,2011,,,,601-636,,314,20,10.1007/978-1-4419-1452-1_19,https://doi.org/10.1007/978-1-4419-1452-1_19,1.3200
Wol14,Optimal high-level descriptions of dynamical systems,"D. Wolpert, Joshua A. Grochow, E. Libby, and S. Dedeo",2014,2014-09-25,arXiv: Information Theory,,,"To analyze high-dimensional systems, many fields in science and engineering rely on high-level descriptions, sometimes called ""macrostates,"" ""coarse-grainings,"" or ""effective theories"". Examples of such descriptions include the thermodynamic properties of a large collection of point particles undergoing reversible dynamics, the variables in a macroeconomic model describing the individuals that participate in an economy, and the summary state of a cell composed of a large set of biochemical networks. 
Often these high-level descriptions are constructed without considering the ultimate reason for needing them in the first place. Here, we formalize and quantify one such purpose: the need to predict observables of interest concerning the high-dimensional system with as high accuracy as possible, while minimizing the computational cost of doing so. The resulting State Space Compression (SSC) framework provides a guide for how to solve for the {optimal} high-level description of a given dynamical system, rather than constructing it based on human intuition alone. 
In this preliminary report, we introduce SSC, and illustrate it with several information-theoretic quantifications of ""accuracy"", all with different implications for the optimal compression. We also discuss some other possible applications of SSC beyond the goal of accurate prediction. These include SSC as a measure of the complexity of a dynamical system, and as a way to quantify information flow between the scales of a system.",22,1.9,,https://www.semanticscholar.org/paper/ba13d49c5b1c2a274b585094ea89c9a4e74ba5cb,1.2800
Yan17b,The multi-layer information bottleneck problem,"Qianqian Yang, P. Piantanida, and Deniz Gündüz",2017,2017-11-06,2017 IEEE Information Theory Workshop (ITW),,404-408,"The muti-layer information bottleneck (IB) problem, where information is propagated (or successively refined) from layer to layer, is considered. Based on information forwarded by the preceding layer, each stage of the network is required to preserve a certain level of relevance with regards to a specific hidden variable, quantified by the mutual information. The hidden variables and the source can be arbitrarily correlated. The optimal trade-off between rates of relevance and compression (or complexity) is obtained through a singleletter characterization, referred to as the rate-relevance region. Conditions of successive refinabilty are given. Binary source with BSC hidden variables and binary source with BSC/BEC mixed hidden variables are both proved to be successively refinable. We further extend our result to Guassian models. A counterexample of successive refinability is also provided.",11,1.3,10.1109/ITW.2017.8278006,https://doi.org/10.1109/ITW.2017.8278006,1.2400
Cha22c,Successive Refinement and Coarsening of the Information Bottleneck,"Hippolyte Charvin, Nicola Catenacci Volpi, and Daniel Polani",2022,,,,,"We study two central aspects of information processing in cognitive systems: one is the ability to incorporate fresh information to already learnt models; the other is the “trickling” of information through the many layers of a cognitive processing pipeline. We investigate the extent to which these specific structures of cognitive processing impact their informational optimal limits. To do so, we present mathematical characterisations and low-dimensional numerical examples, which explore formal properties of the Information Bottleneck method: namely, how it relates to successive refinement, and successive coarsening of information",0,,,https://www.semanticscholar.org/paper/2a7075efc8f8b5ca6f7c830b35202162bf962783,1.1600
Cre09,Past-future information bottleneck in dynamical systems.,"F. Creutzig, A. Globerson, and Naftali Tishby",2009,2009-04-27,"Physical review. E, Statistical, nonlinear, and soft matter physics",79 4 Pt 1,"'
          041925
        ","Biological systems need to process information in real time and must trade off accuracy of presentation and coding costs. Here we operationalize this trade-off and develop an information-theoretic framework that selectively extracts information of the input past that is predictive about the output future, obtaining a generalized eigenvalue problem. Thereby, we unravel the input history in terms of structural phase transitions corresponding to additional dimensions of a state space. We elucidate the relation to canonical correlation analysis and give a numerical example. Altogether, this work relates information-theoretic optimization to the joint problem of system identification and model reduction.",88,5.2,10.1103/PHYSREVE.79.041925,https://doi.org/10.1103/PHYSREVE.79.041925,1.1200
Sti07d,Optimal causal inference: estimating stored information and approximating causal architecture.,"Susanne Still, J. Crutchfield, and C. J. Ellison",2007,2007-08-11,Chaos,20 3,"'
          037111
        ","We introduce an approach to inferring the causal architecture of stochastic dynamical systems that extends rate-distortion theory to use causal shielding--a natural principle of learning. We study two distinct cases of causal inference: optimal causal filtering and optimal causal estimation. Filtering corresponds to the ideal case in which the probability distribution of measurement sequences is known, giving a principled method to approximate a system's causal structure at a desired level of representation. We show that in the limit in which a model-complexity constraint is relaxed, filtering finds the exact causal architecture of a stochastic dynamical system, known as the causal-state partition. From this, one can estimate the amount of historical information the process stores. More generally, causal filtering finds a graded model-complexity hierarchy of approximations to the causal architecture. Abrupt changes in the hierarchy, as a function of approximation, capture distinct scales of structural organization. For nonideal cases with finite data, we show how the correct number of the underlying causal states can be found by optimal causal estimation. A previously derived model-complexity control term allows us to correct for the effect of statistical fluctuations in probability estimates and thereby avoid overfitting.",54,2.9,10.1063/1.3489885,https://doi.org/10.1063/1.3489885,1.0600
Har07,The Information Bottleneck Revisited or How to Choose a Good Distortion Measure,P. Harremoës and Naftali Tishby,2007,2007-06-01,2007 IEEE International Symposium on Information Theory,,566-570,It is well-known that the information bottleneck method and rate distortion theory are related. Here it is described how the information bottleneck can be considered as rate distortion theory for a family of probability measures where information divergence is used as distortion measure. It is shown that the information bottleneck method has some properties that are not shared with rate distortion theory based on any other divergence measure. In this sense the information bottleneck method is unique.,129,6.8,10.1109/ISIT.2007.4557285,https://doi.org/10.1109/ISIT.2007.4557285,0.9800
Mar16,Predictive Rate-Distortion for Infinite-Order Markov Processes,Sarah E. Marzen and J. Crutchfield,2016,2016-05-03,Journal of Statistical Physics,163,1312 - 1338,,35,3.5,10.1007/s10955-016-1520-1,https://doi.org/10.1007/s10955-016-1520-1,0.9600
Mar14b,Circumventing the Curse of Dimensionality in Prediction: Causal Rate-Distortion for Infinite-Order Markov Processes,Sarah E. Marzen and J. Crutchfield,2014,2014-12-08,ArXiv,abs/1412.2859,,"Author(s): Marzen, Sarah; Crutchfield, James P | Abstract: Predictive rate-distortion analysis suffers from the curse of dimensionality: clustering arbitrarily long pasts to retain information about arbitrarily long futures requires resources that typically grow exponentially with length. The challenge is compounded for infinite-order Markov processes, since conditioning on finite sequences cannot capture all of their past dependencies. Spectral arguments show that algorithms which cluster finite-length sequences fail dramatically when the underlying process has long-range temporal correlations and can fail even for processes generated by finite-memory hidden Markov models. We circumvent the curse of dimensionality in rate-distortion analysis of infinite-order processes by casting predictive rate-distortion objective functions in terms of the forward- and reverse-time causal states of computational mechanics. Examples demonstrate that the resulting causal rate-distortion theory substantially improves current predictive rate-distortion analyses.",10,0.9,,https://www.semanticscholar.org/paper/5308a461868cde8b8d175eee0de4eea699028d14,0.9000
Sti07c,Structure or Noise?,Susanne Still and J. Crutchfield,2007,2007-08-04,ArXiv,abs/0708.0654,,"Author(s): Still, Susanne; Crutchfield, James P | Abstract: We show how rate-distortion theory provides a mechanism for automated theory building by naturally distinguishing between regularity and randomness. We start from the simple principle that model variables should, as much as possible, render the future and past conditionally independent. From this, we construct an objective function for model making whose extrema embody the trade-off between a model's structural complexity and its predictive power. The solutions correspond to a hierarchy of models that, at each level of complexity, achieve optimal predictive power at minimal cost. In the limit of maximal prediction the resulting optimal model identifies a process's intrinsic organization by extracting the underlying causal states. In this limit, the model's complexity is given by the statistical complexity, which is known to be minimal for achieving maximum prediction. Examples show how theory building can profit from analyzing a process's causal compressibility, which is reflected in the optimal models' rate-distortion curve--the process's characteristic for optimally balancing structure and noise at different levels of representation.",19,1.0,,https://www.semanticscholar.org/paper/d135e4c79799bc21249a024ab233920c86cc5b6b,0.8800
Sha00,"Information Bottlenecks, Causal States, and Statistical Relevance Bases: How to Represent Relevant Information in memoryless transduction",C. Shalizi and J. Crutchfield,2000,2000-06-16,Adv. Complex Syst.,5,91-96,"Discovering relevant, but possibly hidden, variables is a key step in constructing useful and predictive theories about the natural world. This brief note explains the connections between three approaches to this problem: the recently introduced information-bottleneck method, the computational mechanics approach to inferring optimal models, and Salmon's statistical relevance basis.",36,1.4,10.1142/S0219525902000481,https://doi.org/10.1142/S0219525902000481,0.8600
Lam16,The Information Bottleneck method for Optimal Prediction of Multilevel Agent-Based Systems,"Robin Lamarche-Perrin, S. Banisch, and E. Olbrich",2016,2016-06-27,Adv. Complex Syst.,19,1650002:1-1650002:45,"Because the dynamics of complex systems is the result of both decisive local events and reinforced global effects, the prediction of such systems could not do without a genuine multilevel approach. This paper proposes to found such an approach on information theory. Starting from a complete microscopic description of the system dynamics, we are looking for observables of the current state that allows to efficiently predict future observables. Using the framework of the information bottleneck (IB) method, we relate optimality to two aspects: the complexity and the predictive capacity of the retained measurement. Then, with a focus on agent-based models (ABMs), we analyze the solution space of the resulting optimization problem in a generic fashion. We show that, when dealing with a class of feasible measurements that are consistent with the agent structure, this solution space has interesting algebraic properties that can be exploited to efficiently solve the problem. We then present results of this general framework for the voter model (VM) with several topologies and show that, especially when predicting the state of some sub-part of the system, multilevel measurements turn out to be the optimal predictors.",5,0.5,10.1142/S0219525916500028,https://doi.org/10.1142/S0219525916500028,0.8400
Tod06,Linearly-solvable Markov decision problems,E. Todorov,2006,2006-12-04,Neural Information Processing Systems,,1369-1376,"We introduce a class of MPDs which greatly simplify Reinforcement Learning. They have discrete state spaces and continuous control spaces. The controls have the effect of rescaling the transition probabilities of an underlying Markov chain. A control cost penalizing KL divergence between controlled and uncontrolled transition probabilities makes the minimization problem convex, and allows analytical computation of the optimal controls given the optimal value function. An exponential transformation of the optimal value function makes the minimized Bellman equation linear. Apart from their theoretical significance, the new MDPs enable efficient approximations to traditional MDPs. Shortest path problems are approximated to arbitrary precision with largest eigenvalue problems, yielding an O (n) algorithm. Accurate approximations to generic MDPs are obtained via continuous embedding reminiscent of LP relaxation in integer programming. Off-policy learning of the optimal value function is possible without need for state-action values; the new algorithm (Z-learning) outperforms Q-learning.",529,27,10.7551/mitpress/7503.003.0176,https://doi.org/10.7551/mitpress/7503.003.0176,0.8200
Kap09,Optimal control as a graphical model inference problem,"H. Kappen, V. Gómez, and M. Opper",2009,2009-01-06,Machine Learning,87,159 - 182,"We reformulate a class of non-linear stochastic optimal control problems introduced by Todorov (in Advances in Neural Information Processing Systems, vol. 19, pp. 1369–1376, 2007) as a Kullback-Leibler (KL) minimization problem. As a result, the optimal control computation reduces to an inference computation and approximate inference methods can be applied to efficiently compute approximate optimal controls. We show how this KL control theory contains the path integral control method as a special case. We provide an example of a block stacking task and a multi-agent cooperative game where we demonstrate how approximate inference can be successfully applied to instances that are too complex for exact computation. We discuss the relation of the KL control approach to other inference approaches to control.",410,24,10.1007/s10994-012-5278-7,https://doi.org/10.1007/s10994-012-5278-7,0.8000
Kap04,Linear theory for control of nonlinear stochastic systems.,H. Kappen,2004,2004-11-11,Physical review letters,95 20,"'
          200201
        ","We address the role of noise and the issue of efficient computation in stochastic optimal control problems. We consider a class of nonlinear control problems that can be formulated as a path integral and where the noise plays the role of temperature. The path integral displays symmetry breaking and there exists a critical noise value that separates regimes where optimal control yields qualitatively different solutions. The path integral can be computed efficiently by Monte Carlo integration or by a Laplace approximation, and can therefore be used to solve high dimensional stochastic control problems.",354,16,10.1103/PhysRevLett.95.200201,https://doi.org/10.1103/PhysRevLett.95.200201,0.7200
Kap05,Path integrals and symmetry breaking for optimal control theory,H. Kappen,2005,2005-05-09,Journal of Statistical Mechanics: Theory and Experiment,2005,P11011 - P11011,"This paper considers linear-quadratic control of a non-linear dynamical system subject to arbitrary cost. I show that for this class of stochastic control problems the non-linear Hamilton–Jacobi–Bellman equation can be transformed into a linear equation. The transformation is similar to the transformation used to relate the classical Hamilton–Jacobi equation to the Schrödinger equation. As a result of the linearity, the usual backward computation can be replaced by a forward diffusion process that can be computed by stochastic integration or by the evaluation of a path integral. It is shown how in the deterministic limit the Pontryagin minimum principle formalism is recovered. The significance of the path integral approach is that it forms the basis for a number of efficient computational methods, such as Monte Carlo sampling, the Laplace approximation and the variational approximation. We show the effectiveness of the first two methods in a number of examples. Examples are given that show the qualitative difference between stochastic and deterministic control and the occurrence of symmetry breaking as a function of the noise.",395,19,10.1088/1742-5468/2005/11/P11011,https://doi.org/10.1088/1742-5468/2005/11/P11011,0.7100
Tan17,Transfer-Entropy-Regularized Markov Decision Processes,"Takashi Tanaka, H. Sandberg, and M. Skoglund",2017,2017-08-30,IEEE Transactions on Automatic Control,67,1944-1951,"We consider the framework of transfer-entropy-regularized Markov decision process (TERMDP) in which the weighted sum of the classical state-dependent cost and the transfer entropy from the state random process to the control input process is minimized. Although TERMDPs are generally formulated as nonconvex optimization problems, an analytical necessary optimality condition can be expressed as a finite set of nonlinear equations, based on which an iterative forward–backward computational procedure similar to the Arimoto–Blahut algorithm is developed. It is shown that every limit point of the sequence generated by the proposed algorithm is a stationary point of the TERMDP. Applications of TERMDPs are discussed in the context of networked control systems theory and nonequilibrium thermodynamics. The proposed algorithm is applied to an information-constrained maze navigation problem, whereby we study how the price of information qualitatively alters the optimal decision polices.",15,1.7,10.1109/TAC.2021.3069347,https://doi.org/10.1109/TAC.2021.3069347,0.7000
Kos16b,Rate-cost tradeoffs in control,V. Kostina and B. Hassibi,2016,2016-09-01,"2016 54th Annual Allerton Conference on Communication, Control, and Computing (Allerton)",,1157-1164,"Consider a distributed control problem with a communication channel connecting the observer of a linear stochastic system to the controller. The goal of the controller is minimize a quadratic cost function. The most basic special case of that cost function is the mean-square deviation of the system state from the desired state. We study the fundamental tradeoff between the communication rate r bits/sec and the limsup of the expected cost b, and show a lower bound on the rate necessary to attain b. The bound applies as long as the system noise has a probability density function. If target cost b is not too large, that bound can be closely approached by a simple lattice quantization scheme that only quantizes the innovation, that is, the difference between the controller's belief about the current state and the true state.",169,17,10.1109/ALLERTON.2016.7852366,https://doi.org/10.1109/ALLERTON.2016.7852366,0.6800
Kos19,Rate-Cost Tradeoffs in Control,V. Kostina and B. Hassibi,2019,2019-04-19,IEEE Transactions on Automatic Control,64,4525-4540,"Consider a control problem with a communication channel connecting the observer of a linear stochastic system to the controller. The goal of the controller is to minimize a quadratic cost function in the state variables and control signal, known as the linear quadratic regulator (LQR). We study the fundamental tradeoff between the communication rate $r$ b/s and the expected cost $b$. We obtain a lower bound on a certain rate-cost function, which quantifies the minimum directed mutual information between the channel input and output that is compatible with a target LQR cost. The rate-cost function has operational significance in multiple scenarios of interest: among others, it allows us to lower-bound the minimum communication rate for fixed and variable length quantization, and for control over noisy channels. We derive an explicit lower bound to the rate-cost function, which applies to the vector, non-Gaussian, and partially observed systems, thereby extending and generalizing an earlier explicit expression for the scalar Gaussian system, due to Tatikonda et al. [S. Tatikonda, A. Sahai, and S. Mitter, “Stochastic linear control over a communication channel,” IEEE Trans. Autom. Control, vol. 49, no. 9, pp. 1549–1561, Sep. 2004.]. The bound applies as long as the differential entropy of the system noise is not $-\infty$. It can be closely approached by a simple lattice quantization scheme that only quantizes the innovation, that is, the difference between the controller's belief about the current state and the true state. Via a separation principle between control and communication, similar results hold for causal lossy compression of additive noise Markov sources. Apart from standard dynamic programming arguments, our technical approach leverages the Shannon lower bound, develops new estimates for data compression with coding memory, and uses some recent results on high resolution variable-length vector quantization to prove that the new converse bounds are tight.",9,1.3,10.1109/TAC.2019.2912256,https://doi.org/10.1109/TAC.2019.2912256,0.6600
Agu17,Distributed Information Bottleneck Method for Discrete and Gaussian Sources,Iñaki Estella Aguerri and A. Zaidi,2017,2017-09-01,ArXiv,abs/1709.09082,,"We study the problem of distributed information bottleneck, in which multiple encoders separately compress their observations in a manner such that, collectively, the compressed signals preserve as much information as possible about another signal. The model generalizes Tishby's centralized information bottleneck method to the setting of multiple distributed encoders. We establish single-letter characterizations of the information-rate region of this problem for both i) a class of discrete memoryless sources and ii) memoryless vector Gaussian sources. Furthermore, assuming a sum constraint on rate or complexity, for both models we develop Blahut-Arimoto type iterative algorithms that allow to compute optimal information-rate trade-offs, by iterating over a set of self-consistent equations.",55,6.3,,https://www.semanticscholar.org/paper/43ff0dc97839c1e3905408873be18e2582621b46,0.6400
Wan19e,Learning Efficient Multi-agent Communication: An Information Bottleneck Approach,R. Wang et al.,2019,2019-11-16,International Conference on Machine Learning,,9908-9918,"We consider the problem of the limited-bandwidth communication for multi-agent reinforcement learning, where agents cooperate with the assistance of a communication protocol and a scheduler. The protocol and scheduler jointly determine which agent is communicating what message and to whom. Under the limited bandwidth constraint, a communication protocol is required to generate informative messages. Meanwhile, an unnecessary communication connection should not be established because it occupies limited resources in vain. In this paper, we develop an Informative Multi-Agent Communication (IMAC) method to learn efficient communication protocols as well as scheduling. First, from the perspective of communication theory, we prove that the limited bandwidth constraint requires low-entropy messages throughout the transmission. Then inspired by the information bottleneck principle, we learn a valuable and compact communication protocol and a weight-based scheduler. To demonstrate the efficiency of our method, we conduct extensive experiments in various cooperative and competitive multi-agent tasks with different numbers of agents and different bandwidths. We show that IMAC converges faster and leads to efficient communication among agents under the limited bandwidth as compared to many baseline methods.",133,20,,https://www.semanticscholar.org/paper/ac7fbe27a47236689bf2076e7ffc9561a06941e1,0.6200
