Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Shp14,CAUSAL INFERENCE WITH A GRAPHICAL HIERARCHY OF INTERVENTIONS.,I. Shpitser and E. Tchetgen,2014,2014-11-08,Annals of statistics,44 6,"'
          2433-2466
        ","Identifying causal parameters from observational data is fraught with subtleties due to the issues of selection bias and confounding. In addition, more complex questions of interest, such as effects of treatment on the treated and mediated effects may not always be identified even in data where treatment assignment is known and under investigator control, or may be identified under one causal model but not another. Increasingly complex effects of interest, coupled with a diversity of causal models in use resulted in a fragmented view of identification. This fragmentation makes it unnecessarily difficult to determine if a given parameter is identified (and in what model), and what assumptions must hold for this to be the case. This, in turn, complicates the development of estimation theory and sensitivity analysis procedures. In this paper, we give a unifying view of a large class of causal effects of interest, including novel effects not previously considered, in terms of a hierarchy of interventions, and show that identification theory for this large class reduces to an identification theory of random variables under interventions from this hierarchy. Moreover, we show that one type of intervention in the hierarchy is naturally associated with queries identified under the Finest Fully Randomized Causally Interpretable Structure Tree Graph (FFRCISTG) model of Robins (via the extended g-formula), and another is naturally associated with queries identified under the Non-Parametric Structural Equation Model with Independent Errors (NPSEM-IE) of Pearl, via a more general functional we call the edge g-formula. Our results motivate the study of estimation theory for the edge g-formula, since we show it arises both in mediation analysis, and in settings where treatment assignment has unobserved causes, such as models associated with Pearl's front-door criterion.",52,4.5,10.1214/15-AOS1411,https://doi.org/10.1214/15-AOS1411,1.3600
Bar12c,Transportability of Causal Effects: Completeness Results,E. Bareinboim and J. Pearl,2012,2012-07-22,AAAI Conference on Artificial Intelligence,,698-704,"'
 
 The study of transportability aims to identify conditions under which causal information learned from experiments can be reused in a different environment where only passive observations can be collected. The theory introduced in [Pearl and Bareinboim, 2011] (henceforth [PB, 2011]) defines formal conditions for such transfer but falls short of providing an effective procedure for deciding, given assumptions about differences between the source and target domains, whether transportability is feasible. This paper provides such procedure. It establishes a necessary and sufficient condition for deciding when causal effects in the target domain are estimable from both the statistical information available and the causal information transferred from the experiments. The paper further provides a complete algorithm for computing the transport formula, that is, a way of fusing experimental and observational information to synthesize an estimate of the desired causal relation.
 
",136,9.8,10.1609/aaai.v26i1.8232,https://doi.org/10.1609/aaai.v26i1.8232,1.3200
Tat04b,Control under communication constraints,S. Tatikonda and S. Mitter,2004,2004-07-12,IEEE Transactions on Automatic Control,49,1056-1068,,1745,80,10.1109/TAC.2004.831187,https://doi.org/10.1109/TAC.2004.831187,1.2800
Bar14b,Transportability from Multiple Environments with Limited Experiments: Completeness Results,E. Bareinboim and J. Pearl,2014,2014-12-08,Neural Information Processing Systems,,280-288,"This paper addresses the problem of mz-transportability, that is, transferring causal knowledge collected in several heterogeneous domains to a target domain in which only passive observations and limited experimental data can be collected. The paper first establishes a necessary and sufficient condition for deciding the feasibility of mz-transportability, i.e., whether causal effects in the target domain are estimable from the information available. It further proves that a previously established algorithm for computing transport formula is in fact complete, that is, failure of the algorithm implies non-existence of a transport formula. Finally, the paper shows that the do-calculus is complete for the mz-transportability class.",122,11,,https://www.semanticscholar.org/paper/7927f89c887c1557c6b401378c9e3ffc6a48fb34,1.2700
Shp06,Identification of Conditional Interventional Distributions,I. Shpitser and J. Pearl,2006,2006-05-01,ArXiv,abs/1206.6876,,"The subject of this paper is the elucidation of effects of actions from causal assumptions represented as a directed graph, and statistical knowledge given as a probability distribution. In particular, we are interested in predicting distributions on post-action outcomes given a set of measurements. We provide a necessary and sufficient graphical condition for the cases where such distributions can be uniquely computed from the available information, as well as an algorithm which performs this computation whenever the condition holds. Furthermore, we use our results to prove completeness of do-calculus [Pearl, 1995] for the same identification problem, and show applications to sequential decision making.",232,12,,https://www.semanticscholar.org/paper/3b268ac166e1a6a2b67a50e2b0ce2d3dd5bf4573,1.2600
Lee20i,Causal Effect Identifiability under Partial-Observability,Sanghack Lee and E. Bareinboim,2020,2020-07-12,International Conference on Machine Learning,,5692-5701,"Causal effect identifiability is concerned with establishing the effect of intervening on a set of variables on another set of variables from observational or interventional distributions under causal assumptions that are usually encoded in the form of a causal graph. Most of the results of this literature implicitly assume that every variable modeled in the graph is measured in the available distributions. In practice, however, the data collections of the different studies considered do not measure the same variables, consistently. In this paper, we study the causal effect identifiability problem when the available distributions encompass different sets of variables, which we refer to as identification under partial-observability. We study a number of properties of the factors that comprise a causal effect under various levels of abstraction, and then characterize the relationship between them with respect to their status relative to the identification of a targeted intervention. We establish a sufficient graphical criterion for determining whether the effects are identifiable from partially-observed distributions. Finally, building on these graphical properties, we develop an algorithm that returns a formula for a causal effect in terms of the available distributions.",26,4.4,,https://www.semanticscholar.org/paper/d893cf8078dfff809b6480b4232a42fdd6acab73,1.2300
Bar14c,Recovering from Selection Bias in Causal and Statistical Inference,"E. Bareinboim, Jin Tian, and J. Pearl",2014,2014-06-21,Probabilistic and Causal Inference,,,"'
 
 Selection bias is caused by preferential exclusion of units from the samples and represents a major obstacle to valid causal and statistical inferences; it cannot be removed by randomized experiments and can rarely be detected in either experimental or observational studies. In this paper, we provide complete graphical and algorithmic conditions for recovering conditional probabilities from selection biased data. We also provide graphical conditions for recoverability when unbiased data is available over a subset of the variables. Finally, we provide a graphical condition that generalizes the backdoor criterion and serves to recover causal effects when the data is collected under preferential selection.
 
",195,16,10.1145/3501714.3501740,https://doi.org/10.1145/3501714.3501740,1.1900
Lee20f,Identifiability from a Combination of Observations and Experiments,"Sanghack Lee, Juan David Correa, and E. Bareinboim",2020,2020-04-03,AAAI Conference on Artificial Intelligence,,13677-13680,"We study the problem of causal identification from an arbitrary collection of observational and experimental distributions, and substantive knowledge about the phenomenon under investigation, which usually comes in the form of a causal graph. We call this problem g-identifiability, or gID for short. In this paper, we introduce a general strategy to prove non-gID based on thickets and hedgelets, which leads to a necessary and sufficient graphical condition for the corresponding decision problem. We further develop a procedure for systematically computing the target effect, and prove that it is sound and complete for gID instances. In other words, the failure of the algorithm in returning an expression implies that the target effect is not computable from the available distributions. Finally, as a corollary of these results, we show that do-calculus is complete for the task of g-identifiability.",8,1.3,10.1609/aaai.v34i09.7119,https://doi.org/10.1609/aaai.v34i09.7119,1.1600
Bar13c,Meta-Transportability of Causal Effects: A Formal Approach,E. Bareinboim and J. Pearl,2013,2013-07-22,International Conference on Artificial Intelligence and Statistics,,135-143,"This paper considers the problem of transferring experimental ndings learned from multiple heterogeneous domains to a dierent environment, in which only passive observations can be collected. Pearl and Bareinboim (2011) established a complete characterization for such transfer between two domains, a source and a target, and this paper generalizes their results to multiple heterogeneous domains. It establishes a necessary and sufcient condition for deciding when eects in the target domain are estimable from both statistical and causal information transferred from the experiments in the source domains. The paper further provides a complete algorithm for computing the transport formula, that is, a way of fusing observational and experimental information to synthesize an unbiased estimate of the desired eects.",81,6.3,,https://www.semanticscholar.org/paper/b6f72d25aecc30ef1c6dab60174b3b984c6bf04f,1.1500
Sah06,The Necessity and Sufficiency of Anytime Capacity for Stabilization of a Linear System Over a Noisy Communication Link—Part I: Scalar Systems,Anant Sahai and S. Mitter,2006,2006-01-04,IEEE Transactions on Information Theory,52,3369-3395,"In this paper, we review how Shannon's classical notion of capacity is not enough to characterize a noisy communication channel if the channel is intended to be used as part of a feedback loop to stabilize an unstable scalar linear system. While classical capacity is not enough, another sense of capacity (parametrized by reliability) called ""anytime capacity"" is necessary for the stabilization of an unstable process. The required rate is given by the log of the unstable system gain and the required reliability comes from the sense of stability desired. A consequence of this necessity result is a sequential generalization of the Schalkwijk-Kailath scheme for communication over the additive white Gaussian noise (AWGN) channel with feedback. In cases of sufficiently rich information patterns between the encoder and decoder, adequate anytime capacity is also shown to be sufficient for there to exist a stabilizing controller. These sufficiency results are then generalized to cases with noisy observations, delayed control actions, and without any explicit feedback between the observer and the controller. Both necessary and sufficient conditions are extended to continuous time systems as well. We close with comments discussing a hierarchy of difficulty for communication problems and how these results establish where stabilization problems sit in that hierarchy",432,21,10.1109/TIT.2006.878169,https://doi.org/10.1109/TIT.2006.878169,1.1200
Nai04,Stabilizability of Stochastic Linear Systems with Finite Feedback Data Rates,G. Nair and R. Evans,2004,2004-02-01,SIAM J. Control. Optim.,43,413-436,"Feedback control with limited data rates is an emerging area which incorporates ideas from both control and information theory. A fundamental question it poses is how low the closed-loop data rate can be made before a given dynamical system is impossible to stabilize by any coding and control law. Analogously to source coding, this defines the smallest error-free data rate sufficient to achieve ""reliable"" control, and explicit expressions for it have been derived for linear time-invariant systems without disturbances. In this paper, the more general case of finite-dimensional linear systems with process and observation noise is considered, the object being mean square state stability. By inductive arguments employing the entropy power inequality of information theory, and a new quantizer error bound, an explicit expression for the infimum stabilizing data rate is derived, under very mild conditions on the initial state and noise probability distributions.",753,34,10.1137/S0363012902402116,https://doi.org/10.1137/S0363012902402116,1.0700
Hua06b,Pearl's Calculus of Intervention Is Complete,Yimin Huang and M. Valtorta,2006,2006-07-13,ArXiv,abs/1206.6831,,"This paper is concerned with graphical criteria that can be used to solve the problem of identifying casual effects from nonexperimental data in a causal Bayesian network structure, i.e., a directed acyclic graph that represents causal relationships. We first review Pearl's work on this topic [Pearl, 1995], in which several useful graphical criteria are presented. Then we present a complete algorithm [Huang and Valtorta, 2006b] for the identifiability problem. By exploiting the completeness of this algorithm, we prove that the three basic do-calculus rules that Pearl presents are complete, in the sense that, if a causal effect is identifiable, there exists a sequence of applications of the rules of the do-calculus that transforms the causal effect formula into a formula that only includes observational quantities.",247,12,,https://www.semanticscholar.org/paper/ce9564650f3dfd8c03ee9b69b2c6440944de1b8e,1.0600
Bar13f,Causal Transportability with Limited Experiments,E. Bareinboim and J. Pearl,2013,2013-06-30,Proceedings of the AAAI Conference on Artificial Intelligence,,,"'
 
 We address the problem of transferring causal knowledge learned in one environment to another, potentially different environment, when only limited experiments may be conducted at the source. This generalizes the treatment of transportability introduced in [Pearl and Bareinboim, 2011; Bareinboim and Pearl, 2012b], which deals with transferring causal information when any experiment can be conducted at the source. Given that it is not always feasible to conduct certain controlled experiments, we consider the decision problem whether experiments on a selected subset Z of variables together with qualitative assumptions encoded in a diagram may render causal effects in the target environment computable from the available data. This problem, which we call z-transportability, reduces to ordinary transportability when Z is all-inclusive, and, like the latter, can be given syntactic characterization using the do-calculus [Pearl, 1995; 2000]. This paper establishes a necessary and sufficient condition for causal effects in the target domain to be estimable from both the non-experimental information available and the limited experimental information transferred from the source. We further provides a complete algorithm for computing the transport formula, that is, a way of fusing experimental and observational information to synthesize an unbiased estimate of the desired causal relation.
 
",58,4.5,10.1609/aaai.v27i1.8692,https://doi.org/10.1609/aaai.v27i1.8692,1.0400
Gal95,Testing Identifiability of Causal Effects,D. Galles and J. Pearl,1995,1995-08-18,ArXiv,abs/1302.4948,,"This paper concerns the probabilistic evaluation of the effects of actions in the presence of unmeasured variables. We show that the identification of causal effect between a singleton variable X and a set of variables Y can be accomplished systematically, in time polynomial in the number of variables in the graph. When the causal effect is identifiable, a closed-form expression can be obtained for the probability that the action will achieve a specified goal, or a set of goals.",92,3.0,,https://www.semanticscholar.org/paper/af304bac234d2e7e476817b2dd47d9195fa99b01,1.0300
Pea12b,The Do-Calculus Revisited,J. Pearl,2012,2012-08-14,Conference on Uncertainty in Artificial Intelligence,,3-11,"The do-calculus was developed in 1995 to facilitate the identification of causal effects in non-parametric models. The completeness proofs of [Huang and Valtorta, 2006] and [Shpitser and Pearl, 2006] and the graphical criteria of [Tian and Shpitser, 2010] have laid this identification problem to rest. Recent explorations unveil the usefulness of the do-calculus in three additional areas: mediation analysis [Pearl, 2012], transportability [Pearl and Bareinboim, 2011] and metasynthesis. Meta-synthesis (freshly coined) is the task of fusing empirical results from several diverse studies, conducted on heterogeneous populations and under different conditions, so as to synthesize an estimate of a causal relation in some target environment, potentially different from those under study. The talk surveys these results with emphasis on the challenges posed by meta-synthesis. For background material, see this http URL",190,14,,https://www.semanticscholar.org/paper/8fab7cf2c7310fc0d9a3449be6c4c29aecd4fd4e,1.0100
Bar13d,Transportability from Multiple Environments with Limited Experiments,"E. Bareinboim, Sanghack Lee, Vasant G Honavar, and J. Pearl",2013,2013-12-05,Neural Information Processing Systems,,136-144,"This paper considers the problem of transferring experimental findings learned from multiple heterogeneous domains to a target domain, in which only limited experiments can be performed. We reduce questions of transportability from multiple domains and with limited scope to symbolic derivations in the causal calculus, thus extending the original setting of transportability introduced in [1], which assumes only one domain with full experimental information available. We further provide different graphical and algorithmic conditions for computing the transport formula in this setting, that is, a way of fusing the observational and experimental information scattered throughout different domains to synthesize a consistent estimate of the desired effects in the target domain. We also consider the issue of minimizing the variance of the produced estimand in order to increase power.",41,3.3,,https://www.semanticscholar.org/paper/2a4e6d44ef7a0ddbf1587164a9ba24bf51f9ac82,0.9800
Dam19b,On Multi-Cause Approaches to Causal Inference with Unobserved Counfounding: Two Cautionary Failure Cases and A Promising Alternative,A. D'Amour,2019,2019-04-11,International Conference on Artificial Intelligence and Statistics,,3478-3486,"Unobserved confounding is a central barrier to drawing causal inferences from observational data.
Several authors have recently proposed that this barrier can be overcome in the case where one attempts to infer the effects of several variables simultaneously. 
In this paper, we present two simple, analytical counterexamples that challenge the general claims that are central to these approaches.
We discuss some reasons for these failures and suggest directions for obtaining sufficient conditions for causal identifiaciton.
Despite these negative results, we show that a simple modification to the multi-cause setting, incorporating a proxy or negative control variable, solves many of the problems highlighted by the examples, and suggest a way forward for causal inference with high-dimensional action spaces.",54,7.6,,https://www.semanticscholar.org/paper/86f85544cce0b29be6d2b3e73a102653bae5bece,0.9700
Jab19,Causal Identification under Markov Equivalence: Completeness Results,"Amin Jaber, Jiji Zhang, and E. Bareinboim",2019,2019-05-24,International Conference on Machine Learning,,2981-2989,"Causal effect identification is the task of determining whether a causal distribution is computable from the combination of an observational distribution and substantive knowledge about the domain under investigation. One of the most studied versions of this problem assumes that knowledge is articulated in the form of a fully known causal diagram, which is arguably a strong assumption in many settings. In this paper, we relax this requirement and consider that the knowledge is articulated in the form of an equivalence class of causal diagrams, in particular, a partial ancestral graph (PAG). This is attractive because a PAG can be learned directly from data, and the scientist does not need to commit to a particular, unique diagram. There are different sufficient conditions for identification in PAGs, but none is complete. We derive a complete algorithm for identification given a PAG. This implies that whenever the causal effect is identifiable, the algorithm returns a valid identification expression; alternatively, it will throw a failure condition, which means that the effect is provably not identifiable. We further provide a graphical characterization of nonidentifiability of causal effects in PAGs.",64,9.2,,https://www.semanticscholar.org/paper/d520984e89d70e883ac8c88ca709ec8ca72f8a2b,0.9600
Pea95e,On the Testability of Causal Models With Latent and Instrumental Variables,J. Pearl,1995,1995-08-18,Conference on Uncertainty in Artificial Intelligence,,435-443,"Certain causal models involving unmeasured variables induce no independence constraints among the observed variables but imply, nevertheless, inequality constraints on the observed distribution. This paper derives a general formula for such inequality constraints as induced by instrumental variables, that is, exogenous variables that directly affect some variables but not all. With the help of this formula, it is possible to test whether a model involving instrumental variables may account for the data, or, conversely, whether a given variable can be deemed instrumental.",177,5.8,,https://www.semanticscholar.org/paper/220b8e884cf918bb227eb1675e932de656d8ece2,0.9400
Kug23,Nonparametric Identifiability of Causal Representations from Unknown Interventions,Julius von Kügelgen et al.,2023,2023-06-01,ArXiv,abs/2306.00542,,"We study causal representation learning, the task of inferring latent causal variables and their causal relations from high-dimensional mixtures of the variables. Prior work relies on weak supervision, in the form of counterfactual pre- and post-intervention views or temporal structure; places restrictive assumptions, such as linearity, on the mixing function or latent causal model; or requires partial knowledge of the generative process, such as the causal graph or intervention targets. We instead consider the general setting in which both the causal model and the mixing function are nonparametric. The learning signal takes the form of multiple datasets, or environments, arising from unknown interventions in the underlying causal model. Our goal is to identify both the ground truth latents and their causal graph up to a set of ambiguities which we show to be irresolvable from interventional data. We study the fundamental setting of two causal variables and prove that the observational distribution and one perfect intervention per node suffice for identifiability, subject to a genericity condition. This condition rules out spurious solutions that involve fine-tuning of the intervened and observational distributions, mirroring similar conditions for nonlinear cause-effect inference. For an arbitrary number of variables, we show that at least one pair of distinct perfect interventional domains per node guarantees identifiability. Further, we demonstrate that the strengths of causal influences among the latent variables are preserved by all equivalent solutions, rendering the inferred representation appropriate for drawing causal conclusions from new data. Our study provides the first identifiability results for the general nonparametric setting with unknown interventions, and elucidates what is possible and impossible for causal representation learning without more direct supervision.",97,33,10.48550/arXiv.2306.00542,https://doi.org/10.48550/arXiv.2306.00542,0.9300
Hau12,Two Optimal Strategies for Active Learning of Causal Models from Interventions,Alain Hauser and P. Bühlmann,2012,,ArXiv,abs/1205.4174,,"From observational data alone, a causal DAG is in general only identifiable up to Markov equivalence. Interventional data generally improves identifiability; however, the gain of an intervention strongly depends on the intervention target, i.e., the intervened variables. We present active learning strategies calculating optimal interventions for two different learning goals. The first one is a greedy approach using single-vertex interventions that maximizes the number of edges that can be oriented after each intervention. The second one yields in polynomial time a minimum set of targets of arbitrary size that guarantees full identifiability. This second approach proves a conjecture of Eberhardt (2008) indicating the number of unbounded intervention targets which is sufficient and in the worst case necessary for full identifiability. We compare our two active learning approaches to random interventions in a simulation study.",28,2.0,,https://www.semanticscholar.org/paper/5873da9663df776d11d472ba0fbac77206843b5c,0.9200
Dam19,"On Multi-Cause Causal Inference with Unobserved Confounding: Counterexamples, Impossibility, and Alternatives",A. D'Amour,2019,2019-02-27,ArXiv,abs/1902.10286,,"Unobserved confounding is a central barrier to drawing causal inferences from observational data. Several authors have recently proposed that this barrier can be overcome in the case where one attempts to infer the effects of several variables simultaneously. In this paper, we present two simple, analytical counterexamples that challenge the general claims that are central to these approaches. In addition, we show that nonparametric identification is impossible in this setting. We discuss practical implications, and suggest alternatives to the methods that have been proposed so far in this line of work: using proxy variables and shifting focus to sensitivity analysis.",46,6.4,,https://www.semanticscholar.org/paper/7699632648bc3ca2be257a53acddd5dc05c603a8,0.9100
Rob03,Uniform consistency in causal inference,"J. Robins, R. Scheines, P. Spirtes, and L. Wasserman",2003,2003-09-01,Biometrika,90,491-515,"There is a long tradition of representing causal relationships by directed acyclic graphs (Wright, 1934). Spirtes (1994), Spirtes et al. (1993) and Pearl & Verma (1991) describe procedures for inferring the presence or absence of causal arrows in the graph even if there might be unobserved confounding variables, andsor an unknown time order, and that under weak conditions, for certain combinations of directed acyclic graphs and probability distributions, are asymptotically, in sample size, consistent. These results are surprising since they seem to contradict the standard statistical wisdom that consistent estimators of causal effects do not exist for nonrandomised studies if there are potentially unobserved confounding variables. We resolve the apparent incompatibility of these views by closely examining the asymptotic properties of these causal inference procedures. We show that the asymptotically consistent procedures are 'pointwise consistent', but 'uniformly consistent' tests do not exist. Thus, no finite sample size can ever be guaranteed to approximate the asymptotic results. We also show the nonexistence of valid, consistent confidence intervals for causal effects and the nonexistence of uniformly consistent point estimators. Our results make no assumption about the form of the tests or estimators. In particular, the tests could be classical independence tests, they could be Bayes tests or they could be tests based on scoring methods such as BIC or AIC. The implications of our results for observational studies are controversial and are discussed briefly in the last section of the paper. The results hinge on the following fact: it is possible to find, for each sample size n, distributions P and Q such that P and Q are empirically indistinguishable and yet P and Q correspond to different causal effects. Copyright Biometrika Trust 2003, Oxford University Press.",165,7.3,10.1093/BIOMET/90.3.491,https://doi.org/10.1093/BIOMET/90.3.491,0.8800
