Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Ovc15b,Proper Scoring Rules and Bregman Divergences,E. Ovcharov,2015,2015-02-04,arXiv: Statistics Theory,,,"We revisit the mathematical foundations of proper scoring rules (PSRs) and Bregman divergences and present their characteristic properties in a unified theoretical framework. In many situations it is preferable not to generate a PSR directly from its convex entropy on the unit simplex but instead by the sublinear extension of the entropy to the positive orthant. This gives the scoring rule simply as a subgradient of the extended entropy, allowing for a more elegant theory. The other convex extensions of the entropy generate affine extensions of the scoring rule and induce the class of functional Bregman divergences. We discuss the geometric nature of the relationship between PSRs and Bregman divergences and extend and unify existing partial results. We also approach the topic of differentiability of entropy functions. Not all entropies of interest possess functional derivatives, but they do all have directional derivatives in almost every direction. Relying on the notion of quasi-interior of a convex set to quantify the latter property, we formalise under what conditions a PSR may be considered to be uniquely determined from its entropy.",25,2.2,10.3150/16-BEJ857,https://doi.org/10.3150/16-BEJ857,0.8400
Bae11b,A Characterization of Entropy in Terms of Information Loss,"J. Baez, T. Fritz, and T. Leinster",2011,2011-06-09,Entropy,13,1945-1957,"There are numerous characterizations of Shannon entropy and Tsallis entropy as measures of information obeying certain properties. Using work by Faddeev and Furuichi, we derive a very simple characterization. Instead of focusing on the entropy of a probability measure on a finite set, this characterization focuses on the `information loss', or change in entropy, associated with a measure-preserving function. Information loss is a special case of conditional entropy: namely, it is the entropy of a random variable conditioned on some function of that variable. We show that Shannon entropy gives the only concept of information loss that is functorial, convex-linear and continuous. This characterization naturally generalizes to Tsallis entropy as well.",150,10,10.3390/e13111945,https://doi.org/10.3390/e13111945,0.8300
Har16,Divergence and Sufficiency for Convex Optimization,P. Harremoës,2016,2016-07-08,ArXiv,abs/1701.01010,,"The notion of Bregman divergence and sufficiency will be defined on general convex state spaces. It is demonstrated that only spectral sets can have a Bregman divergence that satisfies a sufficiency condition. Positive elements with trace 1 in a Jordan algebra are examples of spectral sets, and the most important example is the set of density matrices with complex entries. It is conjectured that information theoretic considerations lead directly to the notion of Jordan algebra under some regularity conditions.",13,1.3,10.3390/e19050206,https://doi.org/10.3390/e19050206,0.8200
Bae14,A Bayesian Characterization of Relative Entropy,J. Baez and T. Fritz,2014,2014-02-13,ArXiv,abs/1402.3067,,"We give a new characterization of relative entropy, also known as the Kullback-Leibler divergence. We use a number of interesting categories related to probability theory. In particular, we consider a category FinStat where an object is a finite set equipped with a probability distribution, while a morphism is a measure-preserving function $f: X \to Y$ together with a stochastic right inverse $s: Y \to X$. The function $f$ can be thought of as a measurement process, while s provides a hypothesis about the state of the measured system given the result of a measurement. Given this data we can define the entropy of the probability distribution on $X$ relative to the ""prior"" given by pushing the probability distribution on $Y$ forwards along $s$. We say that $s$ is ""optimal"" if these distributions agree. We show that any convex linear, lower semicontinuous functor from FinStat to the additive monoid $[0,\infty]$ which vanishes when $s$ is optimal must be a scalar multiple of this relative entropy. Our proof is independent of all earlier characterizations, but inspired by the work of Petz.",62,5.1,10.70930/tac/myyolhqw,https://doi.org/10.70930/tac/myyolhqw,0.8100
Rei14,Generalized Mixability via Entropic Duality,"Mark D. Reid, Rafael M. Frongillo, R. C. Williamson, and Nishant A. Mehta",2014,2014-06-23,ArXiv,abs/1406.6130,,"textabstract Mixability is a property of a loss which characterizes when 
 constant regret is possible in the game of prediction with expert 
 advice. We show that a key property of mixability generalizes, and 
 the $\exp$ and $\log$ operations present in the usual theory are not as 
 special as one might have thought. 
 In doing so we introduce a 
 more general notion of $\Phi$-mixability where $\Phi$ is a general 
 entropy (\ie, any convex function on probabilities). We show how a property 
 shared by the convex dual of any such entropy yields a natural 
 algorithm (the minimizer of a regret bound) which, analogous to the 
 classical Aggregating Algorithm, is guaranteed a constant regret 
 when used with $\Phi$-mixable losses. 
 We characterize which $\Phi$ have non-trivial $\Phi$-mixable losses and 
 relate $\Phi$-mixability and its associated Aggregating 
 Algorithm to potential-based methods, a Blackwell-like 
 condition, mirror descent, and risk measures from finance. 
 We also define a notion of ``dominance'' between different 
 entropies in terms of bounds they guarantee and 
 conjecture that classical mixability gives optimal bounds, for which we 
 provide some supporting empirical evidence.",16,1.3,,https://www.semanticscholar.org/paper/40821a602ae880e94932088ae5b1476a5f5eccaf,0.8100
Ort09b,A conversion between utility and information,Pedro A. Ortega and Daniel A. Braun,2009,2009-11-26,ArXiv,abs/0911.5106,,"Rewards typically express desirabilities or preferences over a set of alternatives. Here we propose that rewards can be defined for any probability distribution based on three desiderata, namely that rewards should be realvalued, additive and order-preserving, where the latter implies that more probable events should also be more desirable. Our main result states that rewards are then uniquely determined by the negative information content. To analyze stochastic processes, we define the utility of a realization as its reward rate. Under this interpretation, we show that the expected utility of a stochastic process is its negative entropy rate. Furthermore, we apply our results to analyze agent-environment interactions. We show that the expected utility that will actually be achieved by the agent is given by the negative cross-entropy from the input-output (I/O) distribution of the coupled interaction system and the agent’s I/O distribution. Thus, our results allow for an information-theoretic interpretation of the notion of utility and the characterization of agent-environment interactions in terms of entropy dynamics.",22,1.3,10.2991/AGI.2010.10,https://doi.org/10.2991/AGI.2010.10,0.8000
Har15c,Proper Scoring and Sufficiency,P. Harremoës,2015,2015-07-25,arXiv: Statistics Theory,,,"Logarithmic score and information divergence appear in both information theory, statistics, statistical mechanics, and portfolio theory. We demonstrate that all these topics involve some kind of optimization that leads directly to the use of Bregman divergences. If a sufficiency condition is also fulfilled the Bregman divergence must be proportional to information divergence. The sufficiency condition has quite different consequences in the different areas of application, and often it is not fulfilled. Therefore the sufficiency condition can be used to explain when results from one area can be transferred directly from one area to another and when one will experience differences.",0,,,https://www.semanticscholar.org/paper/0d54ac15ee101f2a4d4fb3814f9feb5ffda37226,0.7800
Rei14b,"Generalised Mixability, Constant Regret, and Bayesian Updating","Mark D. Reid, Rafael M. Frongillo, and R. C. Williamson",2014,2014-03-10,ArXiv,abs/1403.2433,,"Mixability of a loss is known to characterise when constant regret bounds are achievable in games of prediction with expert advice through the use of the aggregating algorithm [Vovk, 2001]. We provide a new interpretation of mixability via convex analysis that highlights the role of the Kullback-Leibler divergence in its definition. This naturally generalises to what we call �-mixability where the Bregman divergence D� replaces the KL divergence. We prove that losses that are �-mixable also enjoy constant regret bounds via a generalised aggregating algorithm that is similar to mirror descent.",0,,,https://www.semanticscholar.org/paper/665d79e2f80cdf86e74b9a451b9e1ceccf536be1,0.7800
Lei17b,A short characterization of relative entropy,T. Leinster,2017,2017-12-13,ArXiv,abs/1712.04903,,"We prove characterization theorems for relative entropy (also known as Kullback-Leibler divergence), q-logarithmic entropy (also known as Tsallis entropy), and q-logarithmic relative entropy. All three have been characterized axiomatically before, but we show that earlier proofs can be simplified considerably, at the same time relaxing some of the hypotheses.",15,1.8,10.1063/1.5026999,https://doi.org/10.1063/1.5026999,0.7600
Duc16,"Multiclass classification, information, divergence and surrogate risk","John C. Duchi, Khashayar Khosravi, and Feng Ruan",2016,2016-03-01,The Annals of Statistics,,,"We provide a unifying view of statistical information measures, multi-way Bayesian hypothesis testing, loss functions for multi-class classification problems, and multi-distribution $f$-divergences, elaborating equivalence results between all of these objects, and extending existing results for binary outcome spaces to more general ones. We consider a generalization of $f$-divergences to multiple distributions, and we provide a constructive equivalence between divergences, statistical information (in the sense of DeGroot), and losses for multiclass classification. A major application of our results is in multi-class classification problems in which we must both infer a discriminant function $\gamma$---for making predictions on a label $Y$ from datum $X$---and a data representation (or, in the setting of a hypothesis testing problem, an experimental design), represented as a quantizer $\mathsf{q}$ from a family of possible quantizers $\mathsf{Q}$. In this setting, we characterize the equivalence between loss functions, meaning that optimizing either of two losses yields an optimal discriminant and quantizer $\mathsf{q}$, complementing and extending earlier results of Nguyen et. al. to the multiclass case. Our results provide a more substantial basis than standard classification calibration results for comparing different losses: we describe the convex losses that are consistent for jointly choosing a data representation and minimizing the (weighted) probability of error in multiclass classification problems.",43,4.2,10.1214/17-AOS1657,https://doi.org/10.1214/17-AOS1657,0.7400
Dup09,New axioms for rigorous Bayesian probability,M. Dupré and F. Tipler,2009,2009-09-01,Bayesian Analysis,4,599-606,"By basing Bayesian probability theory on flve axioms, we can give a trivial proof of Cox's Theorem on the product rule and sum rule for conditional plausibility without assuming continuity or difierentiablity of plausibility. Instead, we extend the notion of plausibility to apply to unknowns, giving them plausi- ble values. Thus, we combine the best aspects of two approaches to Bayesian probability theory, namely the Cox-Jaynes theory and the de Finetti theory. The problem of developing the foundations of Laplacian or Bayesian probability has led to many difierent approaches, which are mainly variations on two. The flrst, which is our main concern is due to R. T. Cox (1961). The second is due to Bruno de Finetti (1974), de Finetti (1975) and a concise general treatment is in Regazzini (1985). We flnd that by combining aspects of both, we can substantially weaken the assumptions and arrive at a proof of the problematic Cox theorem which is very simple, in fact trivial, as it should be. This triviality is of the utmost importance. The foundational axioms assumed by de Finetti for conditional expectation (his conditional prevision) require a positive normalized linear functional on a partially ordered commutative algebra (with identity element and over the reals) of objects more general than random variables which he calls \random quantities"" and which we will simply call \unknowns"" or \unknown numerical quantities"". Even though it is not explicitly pointed out axiomatically, de Finetti, in his discussion in the flrst two chapters of his book, assumes that the ordering of the lattice of idempotents is inherited from that of the algebra. To deflne his conditional prevision, he requires a coherence condition (see also Regazzini (1985)) equivalent to a quadratic minimization property assumed to be satisfled by the choice of previsions. We merely assume the existence of some form of rules and demonstrate that if the assignment of plausible value (what de Finetti calls \prevision"") is required to be logically consistent, then the actual rules themselves are uniquely determined. In particular, as a conse- quence, the rules of conditional expectation in Bayesian probability theory are uniquely determined by the requirement of logical consistency. Thus we flnd a trivial proof of the Cox Theorem, which properly understood, is a uniqueness theorem, and we show that the theory of de Finetti is a consequence. That is, de Finetti assumes his coherence condition, meaning existence of a positive linear functional which also satisfles a cer- tain quadratic minimization criteria, and he uses the quadratic minimization criteria to",24,1.4,10.1214/09-BA422,https://doi.org/10.1214/09-BA422,0.7400
Knu04,Measuring Questions: Relevance and its Relation to Entropy,K. Knuth,2004,2004-09-17,"arXiv: Data Analysis, Statistics and Probability",735,517-524,"The Boolean lattice of logical statements induces the free distributive lattice of questions. Inclusion on this lattice is based on whether one question answers another. Generalizing the zeta function of the question lattice leads to a valuation called relevance or bearing, which is a measure of the degree to which one question answers another. Richard Cox conjectured that this degree can be expressed as a generalized entropy. With the assistance of yet another important result from Janos Aczel, I show that this is indeed the case, and that the resulting inquiry calculus is a natural generalization of information theory. This approach provides a new perspective on the Principle of Maximum Entropy.",8,0.4,10.1063/1.1835251,https://doi.org/10.1063/1.1835251,0.7400
Joh77,Axiomatic Characterization of A Family of Information Measures That Contains the Directed Divergences.,Rodney W. Johnson,1977,1977-11-01,,,,"Abstract : Let p and q be probability densities. The directed divergences of p and q are given by the integral p(x) log (p(x)/q(x))dx and by the same expression with p and q interchanged; the divergence is the sum of the directed divergences. These quantities have applications in information theory and to the problem of assigning prior probabilities subject to constraints. In this report, it is shown that the directed divergences and their positive linear combinations, including the divergence, are characterized by axioms of positivity, additivity, and finiteness; in the course of the proof, the latter two are shown to imply yet another axiom; imvariance. These axioms are fundamental in work on prior probabilities. It has been claimed that they characterize only constant multiples of the single directed divergence; that claim is here refuted.",2,0.0,,https://www.semanticscholar.org/paper/859c38eebb4db45fb5765ff816ca6bd94b5fffb1,0.7300
Tod11,Unification of Maximum Entropy and Bayesian Inference via Plausible Reasoning,Alexis Akira Toda,2011,2011-03-11,ArXiv,abs/1103.2411,,"This paper modifies Jaynes's axioms of plausible reasoning and derives the minimum relative entropy principle, Bayes's rule, as well as maximum likelihood from first principles. The new axioms, which I call the Optimum Information Principle, is applicable whenever the decision maker is given the data and the relevant background information. These axioms provide an answer to the question ""why maximize entropy when faced with incomplete information?""",1,0.1,,https://www.semanticscholar.org/paper/d2b2cc2f4db2800f423c3d1d0d80b2a0b731daad,0.7100
Hob73,A comparison of the Shannon and Kullback information measures,A. Hobson and B. Cheng,1973,1973-04-01,Journal of Statistical Physics,7,301-310,,88,1.7,10.1007/BF01014906,https://doi.org/10.1007/BF01014906,0.7000
Hob69,A new theorem of information theory,A. Hobson,1969,1969-09-01,Journal of Statistical Physics,1,383-391,,111,2.0,10.1007/BF01106578,https://doi.org/10.1007/BF01106578,0.7000
Pre07,Probabilistic Coherence and Proper Scoring Rules,Joel B. Predd et al.,2007,2007-10-16,IEEE Transactions on Information Theory,55,4786-4792,"This paper provides self-contained proof of a theorem relating probabilistic coherence of forecasts to their non-domination by rival forecasts with respect to any proper scoring rule. The theorem recapitulates insights achieved by other investigators, and clarifies the connection of coherence and proper scoring rules to Bregman divergence.",149,8.0,10.1109/TIT.2009.2027573,https://doi.org/10.1109/TIT.2009.2027573,0.7000
Uff95,Can the maximum entropy principle be explained as a consistency requirement,J. Uffink,1995,1995-12-01,Studies in History and Philosophy of Modern Physics,26,223-261,,84,2.8,10.1016/1355-2198(95)00015-1,https://doi.org/10.1016/1355-2198(95)00015-1,0.6900
Ali66,A General Class of Coefficients of Divergence of One Distribution from Another,S. M. Ali and S. Silvey,1966,,Journal of the royal statistical society series b-methodological,28,131-142,"Let P1 and P2 be two probability measures on the same space and let 0 be the generalized Radon-Nikodym derivative of P2 with respect to P1. If C is a continuous convex function of a real variable such that the Pl-expectation (generalized as in Section 3) of C(+) provides a reasonable coefficient of the Pl-dispersion of 0, then this expectation has basic properties which it is natural to demand of a coefficient of divergence of P2 from P1. A general class of coefficients of divergence is generated in this way and it is shown that various available measures of divergence, distance, discriminatory information, etc., are members of this class.",1455,24,10.1111/J.2517-6161.1966.TB00626.X,https://doi.org/10.1111/J.2517-6161.1966.TB00626.X,0.6900
Ter15c,Rigorizing and Extending the Cox-Jaynes Derivation of Probability: Implications for Statistical Practice,Alexander Terenin and D. Draper,2015,2015-07-23,arXiv: Statistics Theory,,,"There have been three attempts to date to establish foundations for the discipline of probability, namely the efforts of Kolmogorov (frequentist), de Finetti (Bayesian: belief and betting odds) and RT Cox (Bayesian: reasonable expectation)/ET Jaynes (Bayesian: optimal information processing). The original ""proof"" of the validity of the Cox-Jaynes approach has been shown to be incomplete, and attempts to date to remedy this situation are themselves not entirely satisfactory. Here we offer a new axiomatization that both rigorizes the Cox-Jaynes derivation of probability and extends it - from apparent dependence on finite additivity to (1) countable additivity and (2) the ability to simultaneously make uncountably many probability assertions in a logically-internally-consistent manner - and we discuss the implications of this work for statistical methodology and applications. This topic is sharply relevant for statistical practice, because continuous expression of uncertainty - for example, taking the set $\Theta$ of possible values of an unknown $\theta$ to be $(0,1)$, or $\mathbb{R}$, or the space of all cumulative distribution functions on $\mathbb{R}$ - is ubiquitous, but has not previously been rigorously supported under at least one popular Bayesian axiomatization of probability. The most important area of statistical methodology that our work has now justified from a Cox-Jaynes perspective is Bayesian non-parametric inference, a topic of fundamental importance in applied statistics. We present two interesting foundational findings, one of which is that Kolmogorov's probability function $\mathbb{P}_K (A)$ of the single argument A is isomorphic to a version of the Cox-Jaynes two-argument probability map $\mathbb{P}_{CJ} (A \mid B)$ in which Kolmogorov's B has been ""hard-wired at the factory"" to coincide with his sample space $\Omega$, thus Kolmogorov is a special case of Cox-Jaynes.",9,0.8,,https://www.semanticscholar.org/paper/b42e5decc6704f690dc78a14a87ac06bbb230d6e,0.6800
Mur04,Information Geometry of U-Boost and Bregman Divergence,"Noboru Murata, Takashi Takenouchi, T. Kanamori, and S. Eguchi",2004,2004-07-01,Neural Computation,16,1437-1481,,202,9.2,10.1162/089976604323057452,https://doi.org/10.1162/089976604323057452,0.6700
Ter15b,Cox's Theorem and the Jaynesian Interpretation of Probability,Alexander Terenin and D. Draper,2015,2015-07-23,arXiv: Statistics Theory,,,"There are multiple proposed interpretations of probability theory: one such interpretation is true-false logic under uncertainty. Cox's Theorem is a representation theorem that states, under a certain set of axioms describing the meaning of uncertainty, that every true-false logic under uncertainty is isomorphic to conditional probability theory. This result was used by Jaynes to develop a philosophical framework in which statistical inference under uncertainty should be conducted through the use of probability, via Bayes' Rule. Unfortunately, most existing correct proofs of Cox's Theorem require restrictive assumptions: for instance, many do not apply even to the simple example of rolling a pair of fair dice. We offer a new axiomatization by replacing various technical conditions with an axiom stating that our theory must be consistent with respect to repeated events. We discuss the implications of our results, both for the philosophy of probability and for the philosophy of statistics.",10,0.9,,https://www.semanticscholar.org/paper/0a880610ae12a52d0c2e29cf5e4071f8888ee3d0,0.6600
Kra83b,Priors and Likelihood Ratios as Evidence,D. Krantz and J. Miyamoto,1983,1983-06-01,Journal of the American Statistical Association,78,418-423,"Abstract Arguments based on diagnostic data concerning a particular case, and ones based on prior experience with like cases, can be represented by belief functions and combined by Dempster's Rule. In limiting cases, the belief functions depend on likelihood ratio or on prior odds, and when these limiting cases occur together, Bayes' Theorem is applicable as is Dempster's Rule. The resulting functional equations lead to a single-parameter family of functions relating belief strength to probability and to likelihood ratio. The parameter can be measured by studying the belief strength produced by conceptually independent dissonant arguments that point to a common conclusion. This provides one possible solution to the problem of fundamental measurement for Shafer's theory of belief.",21,0.5,10.1080/01621459.1983.10477987,https://doi.org/10.1080/01621459.1983.10477987,0.6600
Pre13b,Nonadditive entropies yield probability distributions with biases not warranted by the data.,"S. Pressé, K. Ghosh, Julian Lee, and K. Dill",2013,2013-11-01,Physical review letters,111 18,"'
          180604
        ","Different quantities that go by the name of entropy are used in variational principles to infer probability distributions from limited data. Shore and Johnson showed that maximizing the Boltzmann-Gibbs form of the entropy ensures that probability distributions inferred satisfy the multiplication rule of probability for independent events in the absence of data coupling such events. Other types of entropies that violate the Shore and Johnson axioms, including nonadditive entropies such as the Tsallis entropy, violate this basic consistency requirement. Here we use the axiomatic framework of Shore and Johnson to show how such nonadditive entropy functions generate biases in probability distributions that are not warranted by the underlying data.",69,5.5,10.1103/PhysRevLett.111.180604,https://doi.org/10.1103/PhysRevLett.111.180604,0.6500
Cat07b,Information and Entropy,A. Caticha,2007,2007-10-04,"arXiv: Data Analysis, Statistics and Probability",954,11-22,"What is information? Is it physical? We argue that in a Bayesian theory the notion of information must be defined in terms of its effects on the beliefs of rational agents. Information is whatever constrains rational beliefs and therefore it is the force that induces us to change our minds. This problem of updating from a prior to a posterior probability distribution is tackled through an eliminative induction process that singles out the logarithmic relative entropy as the unique tool for inference. The resulting method of Maximum relative Entropy (ME), which is designed for updating from arbitrary priors given information in the form of arbitrary constraints, includes as special cases both MaxEnt (which allows arbitrary constraints) and Bayes' rule (which allows arbitrary priors). Thus, ME unifies the two themes of these workshops—the Maximum Entropy and the Bayesian methods—into a single general inference scheme that allows us to handle problems that lie beyond the reach of either of the two methods separately. I conclude with a couple of simple illustrative examples.",58,3.1,10.1063/1.2821253,https://doi.org/10.1063/1.2821253,0.6500
Top07,Game Theoretical Optimization Techniques inspired by Information Theory,F. Topsøe,2007,,,,,"Inspired by previous work on information theoretical optimization problems, the basics of an axiomatic theory of certain special twoperson zero-sum games is developed. Among the two players, one – “Observer” – is imagined to have a “mind” , the other – “Nature” – not. Expressing such ideas leads to un-symmetric modeling as the two players are treated quite differently. We demonstrate that the theory can be used as a common framework for diverse applications, which apart from information theory includes problems of geometry. keywords Entropy, divergence, complexity, two-person zero-sum games, MaxEnt, MinXent. Kuhn-Tucker theorem ∗This work was supported by the Danish Natural Science Research Council",0,,,https://www.semanticscholar.org/paper/b6ce65be75ce1fc66f2906e2178bbd73768c4cee,0.6400
Bur82,"Entropy differential metric, distance and divergence measures in probability spaces: A unified approach",J. Burbea and C. Rao,1982,1982-12-01,Journal of Multivariate Analysis,12,575-596,"The paper is devoted to metrization of probability spaces through the introduction of a quadratic differential metric in the parameter space of the probability distributions. For this purpose, a [phi]-entropy functional is defined on the probability space and its Hessian along a direction of the tangent space of the parameter space is taken as the metric. The distance between two probability distributions is computed as the geodesic distance induced by the metric. The paper also deals with three measures of divergence between probability distributions and their interrelationships.",301,6.9,10.1016/0047-259X(82)90065-3,https://doi.org/10.1016/0047-259X(82)90065-3,0.6400
Jia14,Justification of Logarithmic Loss via the Benefit of Side Information,"Jiantao Jiao, T. Courtade, K. Venkat, and T. Weissman",2014,2014-03-18,IEEE Transactions on Information Theory,61,5357-5365,"We consider a natural measure of relevance: the reduction in optimal prediction risk in the presence of side information. For any given loss function, this relevance measure captures the benefit of side information for performing inference on a random variable under this loss function. When such a measure satisfies a natural data processing property, and the random variable of interest has alphabet size greater than two, we show that it is uniquely characterized by the mutual information, and the corresponding loss function coincides with logarithmic loss. In doing so, our work provides a new characterization of mutual information, and justifies its use as a measure of relevance. When the alphabet is binary, we characterize the only admissible forms the measure of relevance can assume while obeying the specified data processing property. Our results naturally extend to measuring the causal influence between stochastic processes, where we unify different causality measures in the literature as instantiations of directed information.",60,4.9,10.1109/TIT.2015.2462848,https://doi.org/10.1109/TIT.2015.2462848,0.6200
Top17b,Paradigms of Cognition,F. Topsøe,2017,2017-03-27,Entropy,19,143,"An abstract, quantitative theory which connects elements of information —key ingredients in the cognitive proces—is developed. Seemingly unrelated results are thereby unified. As an indication of this, consider results in classical probabilistic information theory involving information projections and so-called Pythagorean inequalities. This has a certain resemblance to classical results in geometry bearing Pythagoras’ name. By appealing to the abstract theory presented here, you have a common point of reference for these results. In fact, the new theory provides a general framework for the treatment of a multitude of global optimization problems across a range of disciplines such as geometry, statistics and statistical physics. Several applications are given, among them an “explanation” of Tsallis entropy is suggested. For this, as well as for the general development of the abstract underlying theory, emphasis is placed on interpretations and associated philosophical considerations. Technically, game theory is the key tool.",1,0.1,10.3390/e19040143,https://doi.org/10.3390/e19040143,0.6200
Top17,Elements of the cognitive universe,F. Topsøe,2017,2017-06-09,,1853,040002,"“The least biased inference, taking available information into account, is the one with maximum entropy”. So we are taught by Jaynes. The many followers from a broad spectrum of the natural and social sciences point to the wisdom of this principle, the maximum entropy principle, MaxEnt. But “entropy” need not be tied only to classical entropy and thus to probabilistic thinking. In fact, the arguments found in Jaynes’ writings and elsewhere can, as we shall attempt to demonstrate, profitably be revisited, elaborated and transformed to apply in a much more general abstract setting.The approach is based on game theoretical thinking. Philosophical considerations dealing with notions of cognition – basically truth and belief – lie behind. Quantitative elements are introduced via a concept of description effort. An interpretation of Tsallis Entropy is indicated.",1,0.1,10.1063/1.4985353,https://doi.org/10.1063/1.4985353,0.6000
Mon14,On the Fisher Metric of Conditional Probability Polytopes,"Guido Montúfar, J. Rauh, and N. Ay",2014,2014-04-01,Entropy,16,3207-3233,"We consider three different approaches to define natural Riemannian metrics on polytopes of stochastic matrices. First, we define a natural class of stochastic maps between these polytopes and give a metric characterization of Chentsov type in terms of invariance with respect to these maps. Second, we consider the Fisher metric defined on arbitrary polytopes through their embeddings as exponential families in the probability simplex. We show that these metrics can also be characterized by an invariance principle with respect to morphisms of exponential families. Third, we consider the Fisher metric resulting from embedding the polytope of stochastic matrices in a simplex of joint distributions by specifying a marginal distribution. All three approaches result in slight variations of products of Fisher metrics. This is consistent with the nature of polytopes of stochastic matrices, which are Cartesian products of probability simplices. The first approach yields a scaled product of Fisher metrics; the second, a product of Fisher metrics; and the third, a product of Fisher metrics scaled by the marginal distribution.",16,1.3,10.3390/e16063207,https://doi.org/10.3390/e16063207,0.5900
Les98b,Monotone Riemannian metrics and relative entropy on noncommutative probability spaces,Andrew Lesniewski and M. Ruskai,1998,1998-08-30,Journal of Mathematical Physics,40,5702-5724,"We use the relative modular operator to define a generalized relative entropy for any convex operator function g on (0,∞) satisfying g(1)=0. We show that these convex operator functions can be partitioned into convex subsets, each of which defines a unique symmetrized relative entropy, a unique family (parametrized by density matrices) of continuous monotone Riemannian metrics, a unique geodesic distance on the space of density matrices, and a unique monotone operator function satisfying certain symmetry and normalization conditions. We describe these objects explicitly in several important special cases, including g(w)=−log w, which yields the familiar logarithmic relative entropy. The relative entropies, Riemannian metrics, and geodesic distances obtained by our procedure all contract under completely positive, trace-preserving maps. We then define and study the maximal contraction associated with these quantities.",166,6.0,10.1063/1.533053,https://doi.org/10.1063/1.533053,0.5800
Lod15,Information Geometry Formalism for the Spatially Homogeneous Boltzmann Equation,B. Lods and Giovanni Pistone,2015,2015-02-24,Entropy,17,4323-4363,"Information Geometry generalizes to infinite dimension by modeling the tangent space of the relevant manifold of probability densities with exponential Orlicz spaces. We review here several properties of the exponential manifold on a suitable set Ɛ of mutually absolutely continuous densities. We study in particular the fine properties of the Kullback-Liebler divergence in this context. We also show that this setting is well-suited for the study of the spatially homogeneous Boltzmann equation if Ɛ is a set of positive densities with finite relative entropy with respect to the Maxwell density. More precisely, we analyze the Boltzmann operator in the geometric setting from the point of its Maxwell’s weak form as a composition of elementary operations in the exponential manifold, namely tensor product, conditioning, marginalization and we prove in a geometric way the basic facts, i.e., the H-theorem. We also illustrate the robustness of our method by discussing, besides the Kullback-Leibler divergence, also the property of Hyvarinen divergence. This requires us to generalize our approach to Orlicz–Sobolev spaces to include derivatives.",24,2.1,10.3390/e17064323,https://doi.org/10.3390/e17064323,0.5800
Gag17,A Categorical Characterization of Relative Entropy on Standard Borel Spaces,N. Gagné and P. Panangaden,2017,2017-03-26,Log. Methods Comput. Sci.,19,,"We give a categorical treatment, in the spirit of Baez and Fritz, of relative
entropy for probability distributions defined on standard Borel spaces. We
define a category suitable for reasoning about statistical inference on
standard Borel spaces. We define relative entropy as a functor into Lawvere's
category and we show convexity, lower semicontinuity and uniqueness.",14,1.5,10.1016/J.ENTCS.2018.03.020,https://doi.org/10.1016/J.ENTCS.2018.03.020,0.5700
Wil14b,The Geometry of Losses,R. C. Williamson,2014,2014-05-29,Annual Conference Computational Learning Theory,,1078-1108,"Loss functions are central to machine learning because they are the means by which the quality of a prediction is evaluated. Any loss that is not proper, or can not be transformed to be proper via a link function is inadmissible. All admissible losses for n-class problems can be obtained in terms of a convex body in Rn. We show this explicitly and show how some existing results simplify when viewed from this perspective. This allows the development of a rich algebra of losses induced by binary operations on convex bodies (that return a convex body). Furthermore it allows us to define an “inverse loss” which provides a universal “substitution function” for the Aggregating Algorithm. In doing so we show a formal connection between proper losses and norms.",17,1.4,,https://www.semanticscholar.org/paper/38dc32eee4a84f12d92a0a718a37e6e8580678b8,0.5600
Per22b,Markov Categories and Entropy,Paolo Perrone,2022,2022-12-22,IEEE Transactions on Information Theory,70,1671-1692,"Markov categories are a novel framework to describe and treat problems in probability and information theory. In this work we combine the categorical formalism with the traditional quantitative notions of entropy, mutual information, and data processing inequalities. We show that several quantitative aspects of information theory can be captured by an enriched version of Markov categories, where the spaces of morphisms are equipped with a divergence or even a metric. Following standard practices of information theory, we get measures of mutual information by quantifying, with a chosen divergence, how far a joint source is from displaying independence of its components. More strikingly, Markov categories give a notion of determinism for sources and channels, and we can define entropy exactly by quantifying how far a source or channel is from being deterministic. This recovers Shannon and Rényi entropies, as well as the Gini-Simpson index used in ecology to quantify diversity, and it can be used to give a conceptual definition of generalized entropy. No previous knowledge of category theory is assumed.",22,6.4,10.1109/TIT.2023.3328825,https://doi.org/10.1109/TIT.2023.3328825,0.5600
Ehm09,Local Proper Scoring Rules,W. Ehm and T. Gneiting,2009,,,,,"Scoring rules assess the quality of probabilistic forecasts, by assigning a numerical score based on the predictive distribution and on the event or value that materializes. A scoring rule is proper if it encourages truthful reporting. It is local of orderif the score depends on the predictive density only through its value and its derivatives of order up toat the observation. Previously, only a single local proper scoring rule had been known, namely the logarithmic score, which is local of order � = 0. Here we introduce the Fisher score, which is a local proper scoring rule of order � = 2. It relates to the Fisher information in the same way that the logarithmic score relates to the Kullback-Leibler information. The convex cone generated by the logarithmic score and the Fisher score exhausts the class of the local proper scoring rules of order � ≤ 2, up to equivalence and regularity conditions. In a data example, we use local and non-local proper scoring rules to assess statistically postprocessed ensemble weather forecasts. Finally, we develop a multivariate version of the Fisher score.",8,0.5,,https://www.semanticscholar.org/paper/8d75a4e46a6d4a02b31bb619e7062fa464b5314c,0.5500
