Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Fus05,Cascade models of synaptically stored memories.,"Stefano Fusi, P. Drew, and L. Abbott",2005,2005-02-17,Neuron,45 4,"'
          599-611
        ",,577,27,10.1016/J.NEURON.2005.02.001,https://doi.org/10.1016/J.NEURON.2005.02.001,2.0000
Wil95b,The context-tree weighting method: basic properties,"F. Willems, Y. Shtarkov, and T. Tjalkens",1995,1995-05-01,IEEE Trans. Inf. Theory,41,653-664,"Describes a sequential universal data compression procedure for binary tree sources that performs the ""double mixture."" Using a context tree, this method weights in an efficient recursive way the coding distributions corresponding to all bounded memory tree sources, and achieves a desirable coding distribution for tree sources with an unknown model and unknown parameters. Computational and storage complexity of the proposed procedure are both linear in the source sequence length. The authors derive a natural upper bound on the cumulative redundancy of the method for individual sequences. The three terms in this bound can be identified as coding, parameter, and model redundancy, The bound holds for all source sequence lengths, not only for asymptotically large lengths. The analysis that leads to this bound is based on standard techniques and turns out to be extremely simple. The upper bound on the redundancy shows that the proposed context-tree weighting procedure is optimal in the sense that it achieves the Rissanen (1984) lower bound. >",1014,33,10.1109/18.382012,https://doi.org/10.1109/18.382012,2.0000
Bor97,Stochastic approximation with two time scales,V. Borkar,1997,1997-02-10,Systems & Control Letters,29,291-294,,482,16,10.1016/S0167-6911(97)90015-3,https://doi.org/10.1016/S0167-6911(97)90015-3,2.0000
Fus07,Limits on the memory storage capacity of bounded synapses,Stefano Fusi and L. Abbott,2007,2007-03-11,Nature Neuroscience,10,485-493,,222,12,10.1038/nn1859,https://doi.org/10.1038/nn1859,1.9000
Bor00,The O.D.E. Method for Convergence of Stochastic Approximation and Reinforcement Learning,V. Borkar and Sean P. Meyn,2000,,SIAM J. Control. Optim.,38,447-469,It is shown here that stability of the stochastic approximation algorithm is implied by the asymptotic stability of the origin for an associated ODE. This in turn implies convergence of the algorithm. Several specific classes of algorithms are considered as applications. It is found that the results provide (i) a simpler derivation of known results for reinforcement learning algorithms; (ii) a proof for the first time that a class of asynchronous stochastic approximation algorithms are convergent without using any a priori assumption of stability; (iii) a proof for the first time that asynchronous adaptive critic and Q-learning algorithms are convergent for the average cost optimal control problem.,446,17,10.1137/S0363012997331639,https://doi.org/10.1137/S0363012997331639,1.9000
Nag20,Optimal forgetting: Semantic compression of episodic memories,"D. G. Nagy, B. Török, and G. Orbán",2020,2020-05-08,PLoS Computational Biology,16,,"It has extensively been documented that human memory exhibits a wide range of systematic distortions, which have been associated with resource constraints. Resource constraints on memory can be formalised in the normative framework of lossy compression, however traditional lossy compression algorithms result in qualitatively different distortions to those found in experiments with humans. We argue that the form of distortions is characteristic of relying on a generative model adapted to the environment for compression. We show that this semantic compression framework can provide a unifying explanation of a wide variety of memory phenomena. We harness recent advances in learning deep generative models, that yield powerful tools to approximate generative models of complex data. We use three datasets, chess games, natural text, and hand-drawn sketches, to demonstrate the effects of semantic compression on memory performance. Our model accounts for memory distortions related to domain expertise, gist-based distortions, contextual effects, and delayed recall. Author summary Human memory performs surprisingly poorly in many everyday tasks, which have been richly documented in laboratory experiments. While constraints on memory resources necessarily imply a loss of information, it is possible to do well or badly in relation to available memory resources. In this paper we recruit information theory, which establishes how to optimally lose information based on prior and complete knowledge of environmental statistics. For this, we address two challenges. 1, The environmental statistics is not known for the brain, rather these have to be learned over time from limited observations. 2, Information theory does not specify how different distortions of original experiences should be penalised. In this paper we tackle these challenges by assuming that a latent variable generative model of the environment is maintained in semantic memory. We show that compression of experiences through a generative model gives rise to systematic distortions that qualitatively correspond to a diverse range of observations in the experimental literature.",30,5.0,10.1371/journal.pcbi.1008367,https://doi.org/10.1371/journal.pcbi.1008367,1.8000
Kok86,Singular perturbation methods in control : analysis and design,"P. Kokotovic, H. Khalil, and J. O'Reilly",1986,,,,,"From the Publisher: 
Singular perturbations and time-scale techniques were introduced to control engineering in the late 1960s and have since become common tools for the modeling, analysis, and design of control systems. In this SIAM Classics edition of the 1986 book, the original text is reprinted in its entirety (along with a new preface), providing once again the theoretical foundation for representative control applications. 
This book continues to be essential in many ways. It lays down the foundation of singular perturbation theory for linear and nonlinear systems, it presents the methodology in a pedagogical way that is not available anywhere else, and it illustrates the theory with many solved examples, including various physical examples and applications. So while new developments may go beyond the topics covered in this book, they are still based on the methodology described here, which continues to be their common starting point. 
Audience 
Control engineers and graduate students who seek an introduction to singular perturbation methods in control will find this text useful. The book also provides research workers with sketches of problems in the areas of robust, adaptive, stochastic, and nonlinear control. No previous knowledge of singular perturbation techniques is assumed. 
About the Authors 
Petar Kokotovic is Director of the Center for Control Engineering and Computation at the University of California, Santa Barbara. Hassan K. Khalil is Professor of Electrical and Computer Engineering at Michigan State University. John O'Reilly is Professor of Electronics and Electrical Engineering at the University of Glasgow, Scotland.",2659,66,10.1137/1.9781611971118,https://doi.org/10.1137/1.9781611971118,1.8000
Tis00,The information bottleneck method,"Naftali Tishby, Fernando C Pereira, and W. Bialek",2000,2000-04-24,ArXiv,physics/0004057,,"We define the relevant information in a signal $x\in X$ as being the information that this signal provides about another signal $y\in \Y$. Examples include the information that face images provide about the names of the people portrayed, or the information that speech sounds provide about the words spoken. Understanding the signal $x$ requires more than just predicting $y$, it also requires specifying which features of $\X$ play a role in the prediction. We formalize this problem as that of finding a short code for $\X$ that preserves the maximum information about $\Y$. That is, we squeeze the information that $\X$ provides about $\Y$ through a `bottleneck' formed by a limited set of codewords $\tX$. This constrained optimization problem can be seen as a generalization of rate distortion theory in which the distortion measure $d(x,\x)$ emerges from the joint statistics of $\X$ and $\Y$. This approach yields an exact set of self consistent equations for the coding rules $X \to \tX$ and $\tX \to \Y$. Solutions to these equations can be found by a convergent re-estimation method that generalizes the Blahut-Arimoto algorithm. Our variational principle provides a surprisingly rich framework for discussing a variety of problems in signal processing and learning, as will be described in detail elsewhere.",4311,165,,https://www.semanticscholar.org/paper/4ef483f819e11873822416042a4b6dc4652e010c,1.8000
Mcc93b,Overcoming Incomplete Perception with Utile Distinction Memory,A. McCallum,1993,1993-06-27,International Conference on Machine Learning,,190-196,,216,6.6,10.1016/b978-1-55860-307-3.50031-9,https://doi.org/10.1016/b978-1-55860-307-3.50031-9,1.8000
Fos21,Adapting to Misspecification in Contextual Bandits,"Dylan J. Foster, C. Gentile, M. Mohri, and Julian Zimmert",2021,2021-07-12,ArXiv,abs/2107.05745,,"A major research direction in contextual bandits is to develop algorithms that are computationally efficient, yet support flexible, general-purpose function approximation. Algorithms based on modeling rewards have shown strong empirical performance, but typically require a well-specified model, and can fail when this assumption does not hold. Can we design algorithms that are efficient and flexible, yet degrade gracefully in the face of model misspecification? We introduce a new family of oracle-efficient algorithms for $\varepsilon$-misspecified contextual bandits that adapt to unknown model misspecification -- both for finite and infinite action settings. Given access to an online oracle for square loss regression, our algorithm attains optimal regret and -- in particular -- optimal dependence on the misspecification level, with no prior knowledge. Specializing to linear contextual bandits with infinite actions in $d$ dimensions, we obtain the first algorithm that achieves the optimal $O(d\sqrt{T} + \varepsilon\sqrt{d}T)$ regret bound for unknown misspecification level $\varepsilon$. On a conceptual level, our results are enabled by a new optimization-based perspective on the regression oracle reduction framework of Foster and Rakhlin, which we anticipate will find broader use.",99,20,,https://www.semanticscholar.org/paper/0979cb2939a71873542a4a7f34990bfbd1071f9c,1.7000
Rox13,Efficient Partitioning of Memory Systems and Its Importance for Memory Consolidation,Alex Roxin and Stefano Fusi,2013,2013-07-01,PLoS Computational Biology,9,,"Long-term memories are likely stored in the synaptic weights of neuronal networks in the brain. The storage capacity of such networks depends on the degree of plasticity of their synapses. Highly plastic synapses allow for strong memories, but these are quickly overwritten. On the other hand, less labile synapses result in long-lasting but weak memories. Here we show that the trade-off between memory strength and memory lifetime can be overcome by partitioning the memory system into multiple regions characterized by different levels of synaptic plasticity and transferring memory information from the more to less plastic region. The improvement in memory lifetime is proportional to the number of memory regions, and the initial memory strength can be orders of magnitude larger than in a non-partitioned memory system. This model provides a fundamental computational reason for memory consolidation processes at the systems level.",75,5.8,10.1371/journal.pcbi.1003146,https://doi.org/10.1371/journal.pcbi.1003146,1.7000
Gho17,Misspecified Linear Bandits,"Avishek Ghosh, Sayak Ray Chowdhury, and Aditya Gopalan",2017,2017-02-12,ArXiv,abs/1704.06880,,"'
 
 We consider the problem of online learning in misspecified linear stochastic multi-armed bandit problems. Regret guarantees for state-of-the-art linear bandit algorithms such as Optimism in the Face of Uncertainty Linear bandit (OFUL) hold under the assumption that the arms expected rewards are perfectly linear in their features. It is, however, of interest to investigate the impact of potential misspecification in linear bandit models, where the expected rewards are perturbed away from the linear subspace determined by the arms features. Although OFUL has recently been shown to be robust to relatively small deviations from linearity, we show that any linear bandit algorithm that enjoys optimal regret performance in the perfectly linear setting (e.g., OFUL) must suffer linear regret under a sparse additive perturbation of the linear model. In an attempt to overcome this negative result,we define a natural class of bandit models characterized by a non-sparse deviation from linearity. We argue that the OFUL algorithm can fail to achieve sublinear regret even under models that have non-sparse deviation. We finally develop a novel bandit algorithm, comprising a hypothesis test for linearity followed by a decision to use either the OFUL or Upper Confidence Bound (UCB) algorithm. For perfectly linear bandit models, the algorithm provably exhibits OFULs favorable regret performance, while for misspecified models satisfying the non-sparse deviation property, the algorithm avoids the linear regret phenomenon and falls back on UCBs sublinear regret scaling. Numerical experiments on synthetic data, and on recommendation data from the public Yahoo! Learning toRank Challenge dataset, empirically support our findings.
 
",74,8.0,10.1609/aaai.v31i1.11052,https://doi.org/10.1609/aaai.v31i1.11052,1.6000
Gup19,Finite-Time Performance Bounds and Adaptive Learning Rate Selection for Two Time-Scale Reinforcement Learning,"Harsh Gupta, R. Srikant, and Lei Ying",2019,2019-07-14,ArXiv,abs/1907.06290,,"We study two time-scale linear stochastic approximation algorithms, which can be used to model well-known reinforcement learning algorithms such as GTD, GTD2, and TDC. We present finite-time performance bounds for the case where the learning rate is fixed. The key idea in obtaining these bounds is to use a Lyapunov function motivated by singular perturbation theory for linear differential equations. We use the bound to design an adaptive learning rate scheme which significantly improves the convergence rate over the known optimal polynomial decay rule in our experiments, and can be used to potentially improve the performance of any other schedule where the learning rate is changed at pre-determined time instants.",91,13,,https://www.semanticscholar.org/paper/8cba38e7e2a4b6400c0dbb7a0c2c98918e354d57,1.6000
Gru07,The Minimum Description Length Principle (Adaptive Computation and Machine Learning),P. Grünwald,2007,2007-03-23,,,,"The minimum description length (MDL) principle is a powerful method of inductive inference, the basis of statistical modeling, pattern recognition, and machine learning. It holds that the best explanation, given a limited set of observed data, is the one that permits the greatest compression of the data. MDL methods are particularly well-suited for dealing with model selection, prediction, and estimation problems in situations where the models under consideration can be arbitrarily complex, and overfitting the data is a serious concern. This extensive, step-by-step introduction to the MDL Principle provides a comprehensive reference (with an emphasis on conceptual issues) that is accessible to graduate students and researchers in statistics, pattern classification, machine learning, and data mining, to philosophers interested in the foundations of statistics, and to researchers in other applied sciences that involve model selection, including biology, econometrics, and experimental psychology. Part I provides a basic introduction to MDL and an overview of the concepts in statistics and information theory needed to understand MDL. Part II treats universal coding, the information-theoretic notion on which MDL is built, and part III gives a formal treatment of MDL theory as a theory of inductive inference based on universal coding. Part IV provides a comprehensive overview of the statistical theory of exponential families with an emphasis on their information-theoretic properties. The text includes a number of summaries, paragraphs offering the reader a ""fast track"" through the material, and boxes highlighting the most important concepts.",886,46,10.7551/mitpress/4643.001.0001,https://doi.org/10.7551/mitpress/4643.001.0001,1.5500
Nar97,Adaptive control using multiple models,K. Narendra and Jeyendran Balakrishnan,1997,1997-02-01,IEEE Trans. Autom. Control.,42,171-187,"Intelligent control may be viewed as the ability of a controller to operate in multiple environments by recognizing which environment is currently in existence and servicing it appropriately. An important prerequisite for an intelligent controller is the ability to adapt rapidly to any unknown but constant operating environment. This paper presents a general methodology for such adaptive control using multiple models, switching, and tuning. The approach was first introduced by Narendra et al. (1992) for improving the transient response of adaptive systems in a stable fashion. This paper proposes different switching and tuning schemes for adaptive control which combine fixed and adaptive models in novel ways. The principal mathematical results are the proofs of stability when these different schemes are used in the context of model reference control of an unknown linear time-invariant system. A variety of simulation results are presented to demonstrate the efficacy of the proposed methods.",1387,47,10.1109/9.554398,https://doi.org/10.1109/9.554398,1.5000
Rem20,Hebbian plasticity in parallel synaptic pathways: A circuit mechanism for systems memory consolidation,M. Remme et al.,2020,2020-12-04,PLoS Computational Biology,17,,"Systems memory consolidation involves the transfer of memories across brain regions and the transformation of memory content. For example, declarative memories that transiently depend on the hippocampal formation are transformed into long-term memory traces in neocortical networks, and procedural memories are transformed within cortico-striatal networks. These consolidation processes are thought to rely on replay and repetition of recently acquired memories, but the cellular and network mechanisms that mediate the changes of memories are poorly understood. Here, we suggest that systems memory consolidation could arise from Hebbian plasticity in networks with parallel synaptic pathways — two ubiquitous features of neural circuits in the brain. We explore this hypothesis in the context of hippocampus-dependent memories. Using computational models and mathematical analyses, we illustrate how memories are transferred across circuits and discuss why their representations could change. The analyses suggest that Hebbian plasticity mediates consolidation by transferring a linear approximation of a previously acquired memory into a parallel pathway. Our modelling results are further in quantitative agreement with lesion studies in rodents. Moreover, a hierarchical iteration of the mechanism yields power-law forgetting — as observed in psychophysical studies in humans. The predicted circuit mechanism thus bridges spatial scales from single cells to cortical areas and time scales from milliseconds to years. Author summary After new memories are acquired, they can be transferred over time into other brain areas — a process called systems memory consolidation. For example, new declarative memories, which refer to the conscious memory of facts and events, depend on the hippocampus. Older declarative memories, however, also rely on neocortical networks. The cellular mechanisms underlying such a transfer are poorly understood. In this work, we show that a simple and in the brain ubiquitous connectivity pattern, combined with a standard learning rule, leads to gradual memory transfer. We illustrate our proposed mechanism in numerical simulations and mathematical analyses. At the neurophysiological level, our theory explains experimental findings on memory storage in the hippocampal formation when specific pathways between neural populations are disrupted. At the psychophysical level, we can account for the power-law forgetting curves typically found in humans. A consequence of the proposed model is that consolidated memories can yield faster responses because they are stored in increasingly shorter synaptic pathways between sensory and motor areas. By giving a mechanistic explanation of the consolidation process, we contribute to the understanding of the transfer of memories and the reorganization of memories over time.",19,3.5,10.1371/journal.pcbi.1009681,https://doi.org/10.1371/journal.pcbi.1009681,1.5000
Mcc92,First Results with Utile Distinction Memory for Reinforcement Learning,R. A. McCallum,1992,1992-12-01,,,,"This report presents a method by which a reinforcement learning agent can solve the incomplete perception problem using memory. The agent uses a Hidden Markov Model (HMM) to represent its internal state space and creates memory capacity by splitting states of the HMM. The key idea is a test to determine when and how a state should be split: the agent only splits a state when the split will help the agent predict utility. Thus the agent can build an internal state space proportionate to the task at hand, not as large as would be required to represent all of its perceivable world. I call the technique UDM, for Utile Distinction Memory.",22,0.7,,https://www.semanticscholar.org/paper/67eb2366790a9d5efb66001833f6bea8141b3472,1.5000
Lit01,Predictive Representations of State,"M. Littman, R. Sutton, and Satinder Singh",2001,2001-01-03,Neural Information Processing Systems,,1555-1561,"We show that states of a dynamical system can be usefully represented by multi-step, action-conditional predictions of future observations. State representations that are grounded in data in this way may be easier to learn, generalize better, and be less dependent on accurate prior models than, for example, POMDP state representations. Building on prior work by Jaeger and by Rivest and Schapire, in this paper we compare and contrast a linear specialization of the predictive approach with the state representations used in POMDPs and in k-order Markov models. Ours is the first specific formulation of the predictive idea that includes both stochasticity and actions (controls). We show that any system has a linear predictive state representation with number of predictions no greater than the number of states in its minimal POMDP model.",600,24,,https://www.semanticscholar.org/paper/4a7de0669fd835b2efcab97c7d3dc28ea7a1e6a3,1.4000
Doa20,Nonlinear Two-Time-Scale Stochastic Approximation: Convergence and Finite-Time Performance,Thinh T. Doan,2020,2020-11-03,IEEE Transactions on Automatic Control,68,4695-4705,"Two-time-scale stochastic approximation, a generalized version of the popular stochastic approximation, has found broad applications in many areas including stochastic control, optimization, and machine learning. Despite its popularity, theoretical guarantees of this method, especially its finite-time performance, are mostly achieved for the linear case while the results for the nonlinear counterpart are very sparse. Motivated by the classic control theory for singularly perturbed systems, we study in this article the asymptotic convergence and finite-time analysis of the nonlinear two-time-scale stochastic approximation. Under some fairly standard assumptions, we provide a formula that explicitly characterizes the rate of convergence of the main iterates to the desired solutions. In particular, we show that the mean square error generated by the method convergences to zero at a rate <inline-formula><tex-math notation=""LaTeX"">${\mathcal O}(1/k^{2/3})$</tex-math></inline-formula>, where <inline-formula><tex-math notation=""LaTeX"">$k$</tex-math></inline-formula> is the number of iterations. The key idea in our analysis is to properly choose the two step sizes to characterize the coupling between the fast and slow time-scale iterates.",60,11,10.1109/TAC.2022.3210147,https://doi.org/10.1109/TAC.2022.3210147,1.4000
Sun21,Organizing memories for generalization in complementary learning systems,"Weinan Sun, Madhu S. Advani, N. Spruston, Andrew M. Saxe, and James E. Fitzgerald",2021,2021-10-15,Nature Neuroscience,26,1438 - 1448,"Memorization and generalization are complementary cognitive processes that jointly promote adaptive behavior. For example, animals should memorize safe routes to specific water sources and generalize from these memories to discover environmental features that predict new ones. These functions depend on systems consolidation mechanisms that construct neocortical memory traces from hippocampal precursors, but why systems consolidation only applies to a subset of hippocampal memories is unclear. Here we introduce a new neural network formalization of systems consolidation that reveals an overlooked tension—unregulated neocortical memory transfer can cause overfitting and harm generalization in an unpredictable world. We resolve this tension by postulating that memories only consolidate when it aids generalization. This framework accounts for partial hippocampal–cortical memory transfer and provides a normative principle for reconceptualizing numerous observations in the field. Generalization-optimized systems consolidation thus provides new insight into how adaptive behavior benefits from complementary learning systems specialized for memorization and generalization. The authors derive a neural network theory of systems consolidation to assess why some memories consolidate more than others. They propose that brains regulate consolidation to optimize generalization, so only predictable memory components consolidate.",78,17,10.1038/s41593-023-01382-9,https://doi.org/10.1038/s41593-023-01382-9,1.4000
Nag18,Semantic compression of episodic memories,"D. G. Nagy, B. Török, and G. Orbán",2018,2018-06-20,arXiv: Neurons and Cognition,,,"Storing knowledge of an agent's environment in the form of a probabilistic generative model has been established as a crucial ingredient in a multitude of cognitive tasks. Perception has been formalised as probabilistic inference over the state of latent variables, whereas in decision making the model of the environment is used to predict likely consequences of actions. Such generative models have earlier been proposed to underlie semantic memory but it remained unclear if this model also underlies the efficient storage of experiences in episodic memory. We formalise the compression of episodes in the normative framework of information theory and argue that semantic memory provides the distortion function for compression of experiences. Recent advances and insights from machine learning allow us to approximate semantic compression in naturalistic domains and contrast the resulting deviations in compressed episodes with memory errors observed in the experimental literature on human memory.",7,0.9,10.32470/ccn.2018.1050-0,https://doi.org/10.32470/ccn.2018.1050-0,1.3000
Ger14b,Statistical Computations Underlying the Dynamics of Memory Updating,"S. Gershman, Angela Radulescu, K. Norman, and Y. Niv",2014,2014-11-01,PLoS Computational Biology,10,,"Psychophysical and neurophysiological studies have suggested that memory is not simply a carbon copy of our experience: Memories are modified or new memories are formed depending on the dynamic structure of our experience, and specifically, on how gradually or abruptly the world changes. We present a statistical theory of memory formation in a dynamic environment, based on a nonparametric generalization of the switching Kalman filter. We show that this theory can qualitatively account for several psychophysical and neural phenomena, and present results of a new visual memory experiment aimed at testing the theory directly. Our experimental findings suggest that humans can use temporal discontinuities in the structure of the environment to determine when to form new memory traces. The statistical perspective we offer provides a coherent account of the conditions under which new experience is integrated into an old memory versus forming a new memory, and shows that memory formation depends on inferences about the underlying structure of our experience.",92,8.0,10.1371/journal.pcbi.1003939,https://doi.org/10.1371/journal.pcbi.1003939,1.3000
