Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Sub20,Approximate information state for approximate planning and reinforcement learning in partially observed systems,"Jayakumar Subramanian, Amit Sinha, Raihan Seraj, and A. Mahajan",2020,2020-10-17,ArXiv,abs/2010.08843,,"We propose a theoretical framework for approximate planning and learning in partially observed systems. Our framework is based on the fundamental notion of information state. We provide two equivalent definitions of information state---i) a function of history which is sufficient to compute the expected reward and predict its next value; ii) equivalently, a function of the history which can be recursively updated and is sufficient to compute the expected reward and predict the next observation. An information state always leads to a dynamic programming decomposition. Our key result is to show that if a function of the history (called approximate information state (AIS)) approximately satisfies the properties of the information state, then there is a corresponding approximate dynamic program. We show that the policy computed using this is approximately optimal with bounded loss of optimality. We show that several approximations in state, observation and action spaces in literature can be viewed as instances of AIS. In some of these cases, we obtain tighter bounds. A salient feature of AIS is that it can be learnt from data. We present AIS based multi-time scale policy gradient algorithms. and detailed numerical experiments with low, moderate and high dimensional environments.",112,20,,https://www.semanticscholar.org/paper/abde7540643e5093cba41a2e4554116bb9241980,2.0500
Fri12c,A Free Energy Principle for Biological Systems.,Karl J. Friston,2012,2012-10-31,Entropy,14 11,"'
          2100-2121
        ","This paper describes a free energy principle that tries to explain the ability of biological systems to resist a natural tendency to disorder. It appeals to circular causality of the sort found in synergetic formulations of self-organization (e.g., the slaving principle) and models of coupled dynamical systems, using nonlinear Fokker Planck equations. Here, circular causality is induced by separating the states of a random dynamical system into external and internal states, where external states are subject to random fluctuations and internal states are not. This reduces the problem to finding some (deterministic) dynamics of the internal states that ensure the system visits a limited number of external states; in other words, the measure of its (random) attracting set, or the Shannon entropy of the external states is small. We motivate a solution using a principle of least action based on variational free energy (from statistical physics) and establish the conditions under which it is formally equivalent to the information bottleneck method. This approach has proved useful in understanding the functional architecture of the brain. The generality of variational free energy minimisation and corresponding information theoretic formulations may speak to interesting applications beyond the neurosciences; e.g., in molecular or evolutionary biology.",285,21,10.3390/E14112100,https://doi.org/10.3390/E14112100,1.9500
Fri12,Active inference and agency: optimal control without cost functions,"Karl J. Friston, Spyridon Samothrakis, and P. Montague",2012,2012-10-01,Biological Cybernetics,106,523-541,"This paper describes a variational free-energy formulation of (partially observable) Markov decision problems in decision making under uncertainty. We show that optimal control can be cast as active inference. In active inference, both action and posterior beliefs about hidden states minimise a free energy bound on the negative log-likelihood of observed states, under a generative model. In this setting, reward or cost functions are absorbed into prior beliefs about state transitions and terminal states. Effectively, this converts optimal control into a pure inference problem, enabling the application of standard Bayesian filtering techniques. We then consider optimal trajectories that rest on posterior beliefs about hidden states in the future. Crucially, this entails modelling control as a hidden state that endows the generative model with a representation of agency. This leads to a distinction between models with and without inference on hidden control states; namely, agency-free and agency-based models, respectively.",223,16,10.1007/s00422-012-0512-8,https://doi.org/10.1007/s00422-012-0512-8,1.8500
Fri10,Action and behavior: a free-energy formulation,"Karl J. Friston, J. Daunizeau, J. Kilner, and S. Kiebel",2010,2010-03-01,Biological Cybernetics,102,227-260,"We have previously tried to explain perceptual inference and learning under a free-energy principle that pursues Helmholtz’s agenda to understand the brain in terms of energy minimization. It is fairly easy to show that making inferences about the causes of sensory data can be cast as the minimization of a free-energy bound on the likelihood of sensory inputs, given an internal model of how they were caused. In this article, we consider what would happen if the data themselves were sampled to minimize this bound. It transpires that the ensuing active sampling or inference is mandated by ergodic arguments based on the very existence of adaptive agents. Furthermore, it accounts for many aspects of motor behavior; from retinal stabilization to goal-seeking. In particular, it suggests that motor control can be understood as fulfilling prior expectations about proprioceptive sensations. This formulation can explain why adaptive behavior emerges in biological agents and suggests a simple alternative to optimal control theory. We illustrate these points using simulations of oculomotor control and then apply to same principles to cued and goal-directed movements. In short, the free-energy formulation may provide an alternative perspective on the motor control that places it in an intimate relationship with perception.",734,45,10.1007/s00422-010-0364-z,https://doi.org/10.1007/s00422-010-0364-z,1.7500
Par18,Generalised free energy and active inference,Thomas Parr and Karl J. Friston,2018,2018-04-23,Biological Cybernetics,113,495 - 513,"Active inference is an approach to understanding behaviour that rests upon the idea that the brain uses an internal generative model to predict incoming sensory data. The fit between this model and data may be improved in two ways. The brain could optimise probabilistic beliefs about the variables in the generative model (i.e. perceptual inference). Alternatively, by acting on the world, it could change the sensory data, such that they are more consistent with the model. This implies a common objective function (variational free energy) for action and perception that scores the fit between an internal model and the world. We compare two free energy functionals for active inference in the framework of Markov decision processes. One of these is a functional of beliefs (i.e. probability distributions) about states and policies, but a function of observations, while the second is a functional of beliefs about all three. In the former (expected free energy), prior beliefs about outcomes are not part of the generative model (because they are absorbed into the prior over policies). Conversely, in the second (generalised free energy), priors over outcomes become an explicit component of the generative model. When using the free energy function, which is blind to future observations, we equip the generative model with a prior over policies that ensure preferred (i.e. priors over) outcomes are realised. In other words, if we expect to encounter a particular kind of outcome, this lends plausibility to those policies for which this outcome is a consequence. In addition, this formulation ensures that selected policies minimise uncertainty about future outcomes by minimising the free energy expected in the future. When using the free energy functional—that effectively treats future observations as hidden states—we show that policies are inferred or selected that realise prior preferences by minimising the free energy of future expectations. Interestingly, the form of posterior beliefs about policies (and associated belief updating) turns out to be identical under both formulations, but the quantities used to compute them are not.",235,29,10.1007/s00422-019-00805-w,https://doi.org/10.1007/s00422-019-00805-w,1.6200
Tis11,Information Theory of Decisions and Actions,Naftali Tishby and D. Polani,2011,,,,601-636,,314,20,10.1007/978-1-4419-1452-1_19,https://doi.org/10.1007/978-1-4419-1452-1_19,1.5500
Sti07b,Information-theoretic approach to interactive learning,Susanne Still,2007,2007-09-12,EPL (Europhysics Letters),85,28005,"The principles of statistical mechanics and information theory play an important role in learning and have inspired both theory and the design of numerous machine learning algorithms. The new aspect in this paper is a focus on integrating feedback from the learner. A quantitative approach to interactive learning and adaptive behavior is proposed, integrating model- and decision-making into one theoretical framework. This paper follows simple principles by requiring that the observer's world model and action policy should result in maximal predictive power at minimal complexity. Classes of optimal action policies and of optimal models are derived from an objective function that reflects this trade-off between prediction and complexity. The resulting optimal models then summarize, at different levels of abstraction, the process's causal organization in the presence of the learner's actions. A fundamental consequence of the proposed principle is that the learner's optimal action policies balance exploration and control as an emerging property. Interestingly, the explorative component is present in the absence of policy randomness, i.e. in the optimal deterministic behavior. This is a direct result of requiring maximal predictive power in the presence of feedback.",84,4.5,10.1209/0295-5075/85/28005,https://doi.org/10.1209/0295-5075/85/28005,1.4800
Sti07,Optimal Causal Inference,"Susanne Still, J. Crutchfield, and C. J. Ellison",2007,2007-08-11,ArXiv,abs/0708.1580,,"We consider an information-theoretic objective function for statistical modeling of time series that embodies a parametrized trade-off between the predictive power of a model and the model’s complexity. We study two distinct cases of optimal causal inference, which we call optimal causal filtering (OCF) and optimal causal estimation (OCE). OCF corresponds to the ideal case of having infinite data. We show that OCF leads to the exact causal architecture of a stochastic process, in the limit in which the trade-off parameter tends to zero, thereby emphasizing prediction. Specifically, the filtering method reconstructs exactly the hidden, causal states. More generally, we establish that the method leads to a graded model-complexity hierarchy of approximations to the causal architecture. We show for nonideal cases with finite data (OCE) that the correct number of states can be found by adjusting for statistical fluctuations in probability estimates.",11,0.6,,https://www.semanticscholar.org/paper/0c8c8cd4275c7f3505ba0250d7f1be54842d9440,1.4200
Sti12,The thermodynamics of prediction,"Susanne Still, David A. Sivak, A. Bell, and G. Crooks",2012,2012-03-15,Physical review letters,109 12,"'
          120604
        ","A system responding to a stochastic driving signal can be interpreted as computing, by means of its dynamics, an implicit model of the environmental variables. The system's state retains information about past environmental fluctuations, and a fraction of this information is predictive of future ones. The remaining nonpredictive information reflects model complexity that does not improve predictive power, and thus represents the ineffectiveness of the model. We expose the fundamental equivalence between this model inefficiency and thermodynamic inefficiency, measured by dissipation. Our results hold arbitrarily far from thermodynamic equilibrium and are applicable to a wide range of systems, including biomolecular machines. They highlight a profound connection between the effective use of information and efficient thermodynamic operation: any system constructed to keep memory about its environment and to operate with maximal energetic efficiency has to be predictive.",250,18,10.1103/PhysRevLett.109.120604,https://doi.org/10.1103/PhysRevLett.109.120604,1.3600
Cru89,Inferring statistical complexity.,J. Crutchfield and K. Young,1989,1989-07-10,Physical review letters,63 2,"'
          105-108
        ",Statistical mechanics is used to describe the observed information processing complexity of nonlinear dynamical systems. We introduce a measure of complexity distinct from and dual to the information theoretic entropies and dimensions. A technique is presented that directly reconstructs minimal equations of motion from the recursive structure of measurement sequences. Application to the period-doubling cascade demonstrates a form of superuniversality that refers only to the entropy and complexity of a data stream.,973,26,10.1103/PHYSREVLETT.63.105,https://doi.org/10.1103/PHYSREVLETT.63.105,1.3200
Ast65,Optimal control of Markov processes with incomplete state information,K. Åström,1965,1965-02-01,Journal of Mathematical Analysis and Applications,10,174-205,,930,15,10.1016/0022-247X(65)90154-X,https://doi.org/10.1016/0022-247X(65)90154-X,1.2800
Str65,Sufficient statistics in the optimum control of stochastic systems,C. Striebel,1965,1965-12-01,Journal of Mathematical Analysis and Applications,12,576-592,,200,3.3,10.1016/0022-247X(65)90027-2,https://doi.org/10.1016/0022-247X(65)90027-2,1.2200
Ham13,Efficient learning and planning with compressed predictive states,"William L. Hamilton, M. M. Fard, and Joelle Pineau",2013,2013-12-01,J. Mach. Learn. Res.,15,3395-3439,"Predictive state representations (PSRs) offer an expressive framework for modelling partially observable systems. By compactly representing systems as functions of observable quantities, the PSR learning approach avoids using local-minima prone expectation-maximization and instead employs a globally optimal moment-based algorithm. Moreover, since PSRs do not require a predetermined latent state structure as an input, they offer an attractive framework for model-based reinforcement learning when agents must plan without a priori access to a system model. Unfortunately, the expressiveness of PSRs comes with significant computational cost, and this cost is a major factor inhibiting the use of PSRs in applications. In order to alleviate this shortcoming, we introduce the notion of compressed PSRs (CPSRs). The CPSR learning approach combines recent advancements in dimensionality reduction, incremental matrix decomposition, and compressed sensing. We show how this approach provides a principled avenue for learning accurate approximations of PSRs, drastically reducing the computational costs associated with learning while also providing effective regularization. Going further, we propose a planning framework which exploits these learned models. And we show that this approach facilitates model-learning and planning in large complex partially observable domains, a task that is infeasible without the principled use of compression.",43,3.4,10.5555/2627435.2750354,https://doi.org/10.5555/2627435.2750354,1.1800
Boo10,Predictive State Temporal Difference Learning,Byron Boots and Geoffrey J. Gordon,2010,2010-10-29,Neural Information Processing Systems,,271-279,"We propose a new approach to value function approximation which combines linear temporal difference reinforcement learning with subspace identification. In practical applications, reinforcement learning (RL) is complicated by the fact that state is either high-dimensional or partially observable. Therefore, RL methods are designed to work with features of state rather than state itself, and the success or failure of learning is often determined by the suitability of the selected features. By comparison, subspace identification (SSID) methods are designed to select a feature set which preserves as much information as possible about state. In this paper we connect the two approaches, looking at the problem of reinforcement learning with a large set of features, each of which may only be marginally useful for value function approximation. We introduce a new algorithm for this situation, called Predictive State Temporal Difference (PSTD) learning. As in SSID for predictive state representations, PSTD finds a linear compression operator that projects a large set of features down to a small set that preserves the maximum amount of predictive information. As in RL, PSTD then uses a Bellman recursion to estimate a value function. We discuss the connection between PSTD and prior approaches in RL and SSID. We prove that PSTD is statistically consistent, perform several experiments that illustrate its properties, and demonstrate its potential on a difficult optimal stopping problem.",49,3.1,,https://www.semanticscholar.org/paper/c3e84987d911a2f3a02cd32f30507ca7169f1b0c,1.1400
Ort15,Information-Theoretic Bounded Rationality,"Pedro A. Ortega, Daniel A. Braun, Justin Dyer, Kee-Eung Kim, and Naftali Tishby",2015,2015-12-21,ArXiv,abs/1512.06789,,"Bounded rationality, that is, decision-making and planning under resource limitations, is widely regarded as an important open problem in artificial intelligence, reinforcement learning, computational neuroscience and economics. This paper offers a consolidated presentation of a theory of bounded rationality based on information-theoretic ideas. We provide a conceptual justification for using the free energy functional as the objective function for characterizing bounded-rational decisions. This functional possesses three crucial properties: it controls the size of the solution space; it has Monte Carlo planners that are exact, yet bypass the need for exhaustive search; and it captures model uncertainty arising from lack of evidence or from interacting with other agents having unknown intentions. We discuss the single-step decision-making case, and show how to extend it to sequential decisions using equivalence transformations. This extension yields a very general class of decision problems that encompass classical decision rules (e.g. EXPECTIMAX and MINIMAX) as limit cases, as well as trust- and risk-sensitive planning.",57,5.5,,https://www.semanticscholar.org/paper/a5a6611134e82077184a2d3b7a336c75402cdaaf,1.1200
Ort08,A Minimum Relative Entropy Principle for Learning and Acting,Pedro A. Ortega and Daniel A. Braun,2008,2008-10-20,ArXiv,abs/0810.3605,,"This paper proposes a method to construct an adaptive agent that is universal with respect to a given class of experts, where each expert is designed specifically for a particular environment. This adaptive control problem is formalized as the problem of minimizing the relative entropy of the adaptive agent from the expert that is most suitable for the unknown environment. If the agent is a passive observer, then the optimal solution is the well-known Bayesian predictor. However, if the agent is active, then its past actions need to be treated as causal interventions on the I/O stream rather than normal probability conditions. Here it is shown that the solution to this new variational problem is given by a stochastic controller called the Bayesian control rule, which implements adaptive behavior as a mixture of experts. Furthermore, it is shown that under mild assumptions, the Bayesian control rule converges to the control law of the most suitable expert.",126,7.2,10.1613/JAIR.3062,https://doi.org/10.1613/JAIR.3062,1.0900
Tio17,A Unified Bellman Equation for Causal Information and Value in Markov Decision Processes,Stas Tiomkin and Naftali Tishby,2017,2017-03-05,ArXiv,abs/1703.01585,,"The interaction between an artificial agent and its environment is bi-directional. The agent extracts relevant information from the environment, and affects the environment by its actions in return to accumulate high expected reward. Standard reinforcement learning (RL) deals with the expected reward maximization. However, there are always information-theoretic limitations that restrict the expected reward, which are not properly considered by the standard RL. In this work we consider RL objectives with information-theoretic limitations. For the first time we derive a Bellman-type recursive equa- tion for the causal information between the environment and the agent, which is combined plausibly with the Bellman recursion for the value function. The unified equitation serves to explore the typical behavior of artificial agents in an infinite time horizon.",30,3.3,,https://www.semanticscholar.org/paper/f5f235579f02d9fad0d18cd19795de7e45c2f8eb,1.0600
Bia99,Predictive Information,W. Bialek and Naftali Tishby,1999,1999-02-25,,,,"Observations on the past provide some hints about what will happen in the future, and this can be quantified using information theory. The ``predictive information'' defined in this way has connections to measures of complexity that have been proposed both in the study of dynamical systems and in mathematical statistics. In particular, the predictive information diverges when the observed data stream allows us to learn an increasingly precise model for the dynamics that generate the data, and the structure of this divergence measures the complexity of the model. We argue that divergent contributions to the predictive information provide the only measure of complexity or richness that is consistent with certain plausible requirements.",54,2.0,,https://www.semanticscholar.org/paper/3068a485e76bc6e7d274aa8e7b68ccb979a39a3d,1.0300
Sub19,Approximate information state for partially observed systems,Jayakumar Subramanian and Aditya Mahajan,2019,2019-12-01,2019 IEEE 58th Conference on Decision and Control (CDC),,1629-1636,"The standard approach for modeling partially observed systems is to model them as partially observable Markov decision processes (POMDPs) and obtain a dynamic program in terms of a belief state. The belief state formulation works well for planning but is not ideal for online reinforcement learning because the belief state depends on the model and, as such, is not observable when the model is unknown.In this paper, we present an alternative notion of an information state for obtaining a dynamic program in partially observed models. In particular, an information state is a sufficient statistic for the current reward which evolves in a controlled Markov manner. We show that such an information state leads to a dynamic programming decomposition. Then we present a notion of an approximate information state and present an approximate dynamic program based on the approximate information state. Approximate information state is defined in terms of properties that can be estimated using sampled trajectories. Therefore, they provide a constructive method for reinforcement learning in partially observed systems. We present one such construction and show that it performs better than the state of the art for three benchmark models.",35,5.4,10.1109/CDC40024.2019.9029898,https://doi.org/10.1109/CDC40024.2019.9029898,0.9800
Kar20,Near Optimality of Finite Memory Feedback Policies in Partially Observed Markov Decision Processes,A. D. Kara and S. Yüksel,2020,2020-10-15,J. Mach. Learn. Res.,23,11:1-11:46,"In the theory of Partially Observed Markov Decision Processes (POMDPs), existence of optimal policies have in general been established via converting the original partially observed stochastic control problem to a fully observed one on the belief space, leading to a belief-MDP. However, computing an optimal policy for this fully observed model, and so for the original POMDP, using classical dynamic or linear programming methods is challenging even if the original system has finite state and action spaces, since the state space of the fully observed belief-MDP model is always uncountable. Furthermore, there exist very few rigorous approximation results, as regularity conditions needed often require a tedious study involving the spaces of probability measures leading to properties such as Feller continuity. In this paper, we rigorously establish near optimality of finite window control policies in POMDPs under mild non-linear filter stability conditions and the assumption that the measurement and action sets are finite (and the state space is real vector valued). We also establish a rate of convergence result which relates the finite window memory size and the approximation error bound, where the rate of convergence is exponential under explicit and testable geometric filter stability conditions. While there exist many experimental results and few rigorous asymptotic convergence results, an explicit rate of convergence result is new in the literature, to our knowledge.",48,8.6,,https://www.semanticscholar.org/paper/337566d4f14e00e32cfba465ae6a50a1e07404ca,0.9400
Sha02,"Pattern Discovery in Time Series, Part I: Theory, Algorithm, Analysis, and Convergence","C. Shalizi, Kristina Lisa Shalizi, and James P. Crutchfleld",2002,2002-10-29,,,,"We present a new algorithm for discovering patterns in time series and other sequential data. We exhibit a reliable procedure for building the minimal set of hidden, Markovian states that is statistically capable of producing the behavior exhibited in the data | the underlying process’s causal states. Unlike conventional methods for fltting hidden Markov models (HMMs) to data, our algorithm makes no assumptions about the process’s causal architecture (the number of hidden states and their transition structure), but rather infers it from the data. It starts with assumptions of minimal structure and introduces complexity only when the data demand it. Moreover, the causal states it infers have important predictive optimality properties that conventional HMM states lack. Here, in Part I, we introduce the algorithm, review the theory behind it, prove its asymptotic reliability, and use large deviation theory to estimate its rate of convergence. In the sequel, Part II, we outline the algorithm’s implementation, illustrate its ability to discover even \di‐cult"" patterns, and compare it to various alternative schemes.",43,1.8,,https://www.semanticscholar.org/paper/d3345b5eae4c0060505af5421edace8d99405244,0.9200
Sha01,"Causal architecture, complexity and self-organization in time series and cellular automata",C. Shalizi and M. Olsson,2001,,,,1900,"All self-respecting nonlinear scientists know self-organization when they see it: except when we disagree. For this reason, if no other, it is important to put some mathematical spine into our floppy intuitive notion of self-organization. Only a few measures of self-organization have been proposed; none can be adopted in good intellectual conscience. 
To find a decent formalization of self-organization, we need to pin down what we mean by organization. The best answer is that the organization of a process is its causal architecture—its internal, possibly hidden, causal states and their interconnections. Computational mechanics is a method for inferring causal architecture—represented by a mathematical object called the e-machine—from observed behavior. The e-machine captures all patterns in the process which have any predictive power, so computational mechanics is also a method for pattern discovery. In this work, I develop computational mechanics for four increasingly sophisticated types of process—memoryless transducers, time series, transducers with memory, and cellular automata. In each case I prove the optimality and uniqueness of the e-machine's representation of the causal architecture, and give reliable algorithms for pattern discovery. 
The e-machine is the organization of the process, or at least of the part of it which is relevant to our measurements. It leads to a natural measure of the statistical complexity of processes, namely the amount of information needed to specify the state of the E-machine. Self-organization is a self-generated increase in statistical complexity. This fulfills various hunches which have been advanced in the literature, seems to accord with people's intuitions, and is both mathematically precise and operational.",267,11,,https://www.semanticscholar.org/paper/1530382baf56cd93d0fe69318efdfe060b4b7179,0.8900
Ell09,"Prediction, Retrodiction, and the Amount of Information Stored in the Present","C. J. Ellison, J. Mahoney, and J. Crutchfield",2009,2009-05-22,Journal of Statistical Physics,136,1005-1034,"We introduce an ambidextrous view of stochastic dynamical systems, comparing their forward-time and reverse-time representations and then integrating them into a single time-symmetric representation. The perspective is useful theoretically, computationally, and conceptually. Mathematically, we prove that the excess entropy—a familiar measure of organization in complex systems—is the mutual information not only between the past and future, but also between the predictive and retrodictive causal states. Practically, we exploit the connection between prediction and retrodiction to directly calculate the excess entropy. Conceptually, these lead one to discover new system measures for stochastic dynamical systems: crypticity (information accessibility) and causal irreversibility. Ultimately, we introduce a time-symmetric representation that unifies all of these quantities, compressing the two directional representations into one. The resulting compression offers a new conception of the amount of information stored in the present.",117,6.9,10.1007/s10955-009-9808-z,https://doi.org/10.1007/s10955-009-9808-z,0.8700
Cru09,"Time's barbed arrow: irreversibility, crypticity, and stored information.","J. Crutchfield, C. J. Ellison, and J. Mahoney",2009,2009-02-07,Physical review letters,103 9,"'
          094101
        ","We show why the amount of information communicated between the past and future-the excess entropy-is not in general the amount of information stored in the present-the statistical complexity. This is a puzzle, and a long-standing one, since the former describes observed behavior, while optimal prediction requires the latter. We present a closed-form expression for the excess entropy in terms of optimal causal predictors and retrodictors-both machines of computational mechanics. This leads us to two new system invariants: causal irreversibility-the asymmetry between the causal representations-and crypticity-the degree to which a process hides its state information.",129,7.5,10.1103/PhysRevLett.103.094101,https://doi.org/10.1103/PhysRevLett.103.094101,0.8500
