Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Vol02,In Defense of DEFECT,O. Volij,2002,2002-05-01,Games Econ. Behav.,39,309-321,"Abstract The one-state machine that always defects is the only evolutionarily stable strategy in the machine game that is derived from the prisoners' dilemma, when preferences are lexicographic in complexity. This machine is the only stochastically stable strategy of the machine game when players are restricted to choosing machines with a uniformly bounded complexity. Journal of Economic Literature Classification Numbers: C70, C72.",18,0.7,10.1006/game.2001.0893,https://doi.org/10.1006/game.2001.0893,1.6500
Zag13,Forgiver Triumphs in Alternating Prisoner's Dilemma,"Benjamin M. Zagorsky, Johannes G. Reiter, Krishnendu Chatterjee, and M. Nowak",2013,2013-08-20,PLoS ONE,8,,"Cooperative behavior, where one individual incurs a cost to help another, is a wide spread phenomenon. Here we study direct reciprocity in the context of the alternating Prisoner's Dilemma. We consider all strategies that can be implemented by one and two-state automata. We calculate the payoff matrix of all pairwise encounters in the presence of noise. We explore deterministic selection dynamics with and without mutation. Using different error rates and payoff values, we observe convergence to a small number of distinct equilibria. Two of them are uncooperative strict Nash equilibria representing always-defect (ALLD) and Grim. The third equilibrium is mixed and represents a cooperative alliance of several strategies, dominated by a strategy which we call Forgiver. Forgiver cooperates whenever the opponent has cooperated; it defects once when the opponent has defected, but subsequently Forgiver attempts to re-establish cooperation even if the opponent has defected again. Forgiver is not an evolutionarily stable strategy, but the alliance, which it rules, is asymptotically stable. For a wide range of parameter values the most commonly observed outcome is convergence to the mixed equilibrium, dominated by Forgiver. Our results show that although forgiving might incur a short-term loss it can lead to a long-term gain. Forgiveness facilitates stable cooperation in the presence of exploitation and noise.",55,4.3,10.1371/journal.pone.0080814,https://doi.org/10.1371/journal.pone.0080814,1.5500
Ney85,Bounded complexity justifies cooperation in the finitely repeated prisoners' dilemma,A. Neyman,1985,,Economics Letters,19,227-229,,397,9.6,10.1016/0165-1765(85)90026-6,https://doi.org/10.1016/0165-1765(85)90026-6,1.4500
Bin92,Evolutionary stability in repeated games played by finite automata,K. Binmore and L. Samuelson,1992,1992-08-01,Journal of Economic Theory,57,278-305,,397,12,10.1016/0022-0531(92)90037-I,https://doi.org/10.1016/0022-0531(92)90037-I,1.3500
Kol18b,"Semantic information, autonomous agency and non-equilibrium statistical physics",Artemy Kolchinsky and D. Wolpert,2018,2018-06-21,Interface Focus,8,,"Shannon information theory provides various measures of so-called syntactic information, which reflect the amount of statistical correlation between systems. By contrast, the concept of ‘semantic information’ refers to those correlations which carry significance or ‘meaning’ for a given system. Semantic information plays an important role in many fields, including biology, cognitive science and philosophy, and there has been a long-standing interest in formulating a broadly applicable and formal theory of semantic information. In this paper, we introduce such a theory. We define semantic information as the syntactic information that a physical system has about its environment which is causally necessary for the system to maintain its own existence. ‘Causal necessity’ is defined in terms of counter-factual interventions which scramble correlations between the system and its environment, while ‘maintaining existence’ is defined in terms of the system's ability to keep itself in a low entropy state. We also use recent results in non-equilibrium statistical physics to analyse semantic information from a thermodynamic point of view. Our framework is grounded in the intrinsic dynamics of a system coupled to an environment, and is applicable to any physical system, living or otherwise. It leads to formal definitions of several concepts that have been intuitively understood to be related to semantic information, including ‘value of information’, ‘semantic content’ and ‘agency’.",159,20,10.1098/rsfs.2018.0041,https://doi.org/10.1098/rsfs.2018.0041,1.3500
Ber06,Information and closure in systems theory,"Nils Bertschinger, E. Olbrich, N. Ay, and J. Jost",2006,,,,,"The notion of closure plays a prominent role in systems theory where it is used to identify or deﬁne the system in distinction from its environment and to explain the autonomy of the system. Here, we present a quantitative measure, as opposed to the already existing qualitative notions, of closure. We shall elaborate upon the observation that cognitive systems can achieve informational closure by modeling their environment. Formally, then, a system is informationally closed if (almost) no information ﬂows into it from the environment. A system that is independent from its environment trivially achieves informational closure. Simulations of coupled hidden Markov models demonstrate that informational closure can also be realized non-trivially by modeling or controlling the environment. Our analysis of systems that actively inﬂuence their environment to achieve closure then reveals interesting connections to the related notion of autonomy. This discussion will then call into question the system-environment distinction that seems so innocent to begin with. It turns out that the notion of autonomy depends crucially on whether, not just the state observables, but also the dynamical processes are attributed to either the system or the environment. In that manner, our conceptualization of informational closure also sheds light on other, more ambitious notions of closure, e.g. organizational closure, semantic closure, closure to eﬃcient cause or operational closure, intended as a fundamental (deﬁning) concept of life itself.",32,1.6,,https://www.semanticscholar.org/paper/846a8c33af45d6175643627b4df8fb0a9b63d423,1.3000
Ber08b,Autonomy: An information theoretic perspective,"Nils Bertschinger, E. Olbrich, N. Ay, and J. Jost",2008,2008-02-01,Bio Systems,91 2,"'
          331-45
        ",,110,6.0,10.1016/j.biosystems.2007.05.018,https://doi.org/10.1016/j.biosystems.2007.05.018,1.2500
Kly05,Empowerment: a universal agent-centric measure of control,"A. S. Klyubin, D. Polani, and Chrystopher L. Nehaniv",2005,2005-12-12,2005 IEEE Congress on Evolutionary Computation,1,128-135 Vol.1,,415,20,10.1109/CEC.2005.1554676,https://doi.org/10.1109/CEC.2005.1554676,1.2500
Ric25,General agents contain world models,"Jonathan Richens, David Abel, Alexis Bellot, and Tom Everitt",2025,2025-06-02,,,,"Are world models a necessary ingredient for flexible, goal-directed behaviour, or is model-free learning sufficient? We provide a formal answer to this question, showing that any agent capable of generalizing to multi-step goal-directed tasks must have learned a predictive model of its environment. We show that this model can be extracted from the agent's policy, and that increasing the agents performance or the complexity of the goals it can achieve requires learning increasingly accurate world models. This has a number of consequences: from developing safe and general agents, to bounding agent capabilities in complex environments, and providing new algorithms for eliciting world models from agents.",8,8.3,,https://www.semanticscholar.org/paper/6e39fb24183f02a84ed2d61ff51c02440b959c1e,1.2500
Abe25,Plasticity as the Mirror of Empowerment,David Abel et al.,2025,2025-05-15,ArXiv,abs/2505.10361,,"Agents are minimally entities that are influenced by their past observations and act to influence future observations. This latter capacity is captured by empowerment, which has served as a vital framing concept across artificial intelligence and cognitive science. This former capacity, however, is equally foundational: In what ways, and to what extent, can an agent be influenced by what it observes? In this paper, we ground this concept in a universal agent-centric measure that we refer to as plasticity, and reveal a fundamental connection to empowerment. Following a set of desiderata on a suitable definition, we define plasticity using a new information-theoretic quantity we call the generalized directed information. We show that this new quantity strictly generalizes the directed information introduced by Massey (1990) while preserving all of its desirable properties. Under this definition, we find that plasticity is well thought of as the mirror of empowerment: The two concepts are defined using the same measure, with only the direction of influence reversed. Our main result establishes a tension between the plasticity and empowerment of an agent, suggesting that agent design needs to be mindful of both characteristics. We explore the implications of these findings, and suggest that plasticity, empowerment, and their relationship are essential to understanding agency",5,4.9,10.48550/arXiv.2505.10361,https://doi.org/10.48550/arXiv.2505.10361,1.2000
Kal88,Finite Rationality and Interpersonal Complexity in Repeated Games,E. Kalai and W. Stanford,1988,1988-03-01,Econometrica,56,397-410,"Finite complexity strategies suffice for approximating all subgame perfect equ ilibrium payoffs of repeated games. Generically, at such equilibria, no player's complexity exceeds the product of his opponents' complexi ties. Also, no player's memory exceeds the maximal memory of his oppo nents. The complexity of a strategy is defined here to equal the numb er of distinct strategies it induces in the various subgames. It equa ls the size (number of states) of the smallest automaton describing i t and also the number of states of the smallest information system ne eded for the implementation of the strategy. Copyright 1988 by The Econometric Society.",259,6.8,10.2307/1911078,https://doi.org/10.2307/1911078,1.2000
Kly08,Keep Your Options Open: An Information-Based Driving Principle for Sensorimotor Systems,"A. S. Klyubin, D. Polani, and Chrystopher L. Nehaniv",2008,2008-12-24,PLoS ONE,3,,"The central resource processed by the sensorimotor system of an organism is information. We propose an information-based quantity that allows one to characterize the efficiency of the perception-action loop of an abstract organism model. It measures the potential of the organism to imprint information on the environment via its actuators in a way that can be recaptured by its sensors, essentially quantifying the options available and visible to the organism. Various scenarios suggest that such a quantity could identify the preferred direction of evolution or adaptation of the sensorimotor loop of organisms.",125,7.2,10.1371/journal.pone.0004018,https://doi.org/10.1371/journal.pone.0004018,1.1500
Ban90,"Repeated games, finite automata, and complexity",J. Banks and R. Sundaram,1990,1990-06-01,Games and Economic Behavior,2,97-117,,125,3.5,10.1016/0899-8256(90)90024-O,https://doi.org/10.1016/0899-8256(90)90024-O,1.1200
Haf26c,Token Statistics Reveal Conversational Drift in Multi-turn LLM Interaction,Wael Hafez and Amirhossein Nazeri,2026,2026-03-18,,,,"Large language models, LLMs, are increasingly deployed in multiturn settings where earlier responses shape later ones, making reliability dependent on whether a conversation remains consistent over time. When this consistency degrades undetected, downstream decisions lose their grounding in the exchange that produced them. Yet current evaluation methods assess isolated outputs rather than the interaction producing them. Here we show that conversational structural consistency can be monitored directly from token frequency statistics, without embeddings, auxiliary evaluators or access to model internals. We formalize this signal as Bipredictability, P, which measures shared predictability across the context, response, next prompt loop relative to the turn total uncertainty, and implement it in a lightweight auxiliary architecture, the Information Digital Twin, IDT. Across 4,574 conversational turns spanning 34 conditions, one student model and three frontier teacher models, P established a stable runtime baseline, aligned with structural consistency in 85 percent of conditions but with semantic quality in only 44 percent, and the IDT detected all tested contradictions, topic shifts and non-sequiturs with 100 percent sensitivity. These results show that reliability in extended LLM interaction cannot be reduced to response quality alone, and that structural monitoring from the observable token stream can complement semantic evaluation in deployment.",0,,,https://www.semanticscholar.org/paper/4a4db7140da986805f8a32b442f33bbfe3b2d855,1.1000
Kra14,The information theory of individuality,"D. Krakauer, Nils Bertschinger, E. Olbrich, J. Flack, and N. Ay",2014,2014-12-08,Theory in Biosciences,139,209 - 223,"Despite the near universal assumption of individuality in biology, there is little agreement about what individuals are and few rigorous quantitative methods for their identification. Here, we propose that individuals are aggregates that preserve a measure of temporal integrity, i.e., “propagate” information from their past into their futures. We formalize this idea using information theory and graphical models. This mathematical formulation yields three principled and distinct forms of individuality—an organismal, a colonial, and a driven form—each of which varies in the degree of environmental dependence and inherited information. This approach can be thought of as a Gestalt approach to evolution where selection makes figure-ground (agent–environment) distinctions using suitable information-theoretic lenses. A benefit of the approach is that it expands the scope of allowable individuals to include adaptive aggregations in systems that are multi-scale, highly distributed, and do not necessarily have physical boundaries such as cell walls or clonal somatic tissue. Such individuals might be visible to selection but hard to detect by observers without suitable measurement principles. The information theory of individuality allows for the identification of individuals at all levels of organization from molecular to cultural and provides a basis for testing assumptions about the natural scales of a system and argues for the importance of uncertainty reduction through coarse-graining in adaptive systems.",120,10,10.1007/s12064-020-00313-7,https://doi.org/10.1007/s12064-020-00313-7,1.1000
Wil26,Active Inference: A method for Phenotyping Agency in AI systems?,Philip Wilson et al.,2026,2026-04-25,,,,"The proliferation of agentic artificial intelligence has outpaced the conceptual tools needed to characterize agency in computational systems. Prevailing definitions mainly rely on autonomy and goal-directedness. Here, we argue for a minimal notion open to principled inspection given three criteria: intentionality as action grounded in beliefs and desires, rationality as normatively coherent action entailed by a world model, and explainability as action causally traceable to internal states; we subsequently instantiate these as a partially observable Markov decision process under a variational framework wherein posterior beliefs, prior preferences, and the minimization of expected free energy jointly constitute an agentic action chain. Using a canonical T-maze paradigm, we evidence how empowerment, formulated as the channel capacity between actions and anticipated observations, serves as an operational metric that distinguishes zero-, intermediate-, and high-agency phenotypes through structural manipulations of the generative model. We conclude by arguing that as agents engage in epistemic foraging to resolve ambiguity, the governance controls that remain effective must shift systematically from external constraints to the internal modulation of prior preferences, offering a principled, variational bridge from computational phenotyping to AI governance strategy",0,,,https://www.semanticscholar.org/paper/4bbaf305da977af6e4bd9313d97d6f9b74f4915c,1.0500
Set10,Measuring Autonomy and Emergence via Granger Causality,A. Seth,2010,2010-02-01,Artificial Life,16,179-196,,102,6.3,10.1162/artl.2010.16.2.16204,https://doi.org/10.1162/artl.2010.16.2.16204,1.0500
Pro93,Dynamic Stability in the Repeated Prisoners' Dilemma Played by Finite Automata*,B. Projektbereich and K. Schlag,1993,,,,,"We investigate the replicator dynamics of the repeated Prisoners' Dilemma played by finite automata. The players discount repeated game payoffs and incur a cost which is proportional to the number of states in the automaton they use. An initial result is that the singleton set that contains ""Defect for Ever"" is the only asymptotically stable set containing a pure strategy. We then search for asymptotically stable sets when the dynamics are restricted to initial distributions that contain some given types in their support. It is shown that ""Tat for Tit"" is the only pure strategy (up to look-a-likes) besides ""Defect for Ever"" that is contained in such a set when the discount factor is sufficiently close to one and the cost per state is arbitrarily small. ""Tat for Tit"" when playing against itself will defect first and then cooperate forever.",9,0.3,,https://www.semanticscholar.org/paper/32ac4fec9e9eabf3464901cb9e8a06ab0f28c56e,1.0500
Sch91,A possibility for implementing curiosity and boredom in model-building neural controllers,J. Schmidhuber,1991,1991-02-14,,,222-227,"This paper introduces a framework for `curious neural controllers' which employ an adaptive world model for goal directed on-line learning. First an on-line reinforcement learning algorithm for autonomous `animats' is described. The algorithm is based on two fully recurrent `self-supervised' continually running networks which learn in parallel. One of the networks learns to represent a complete model of the environmental dynamics and is called the `model network'. It provides complete `credit assignment paths' into the past for the second network which controls the animats physical actions in a possibly reactive environment. The an-imats goal is to maximize cumulative reinforcement and minimize cumulative `pain'. The algorithm has properties which allow to implement something like the desire to improve the model network's knowledge about the world. This is related to curiosity. It is described how the particular algorithm (as well as similar model-building algorithms) may be augmented by dynamic curiosity and boredom in a natural manner. This may be done by introducing (delayed) reinforcement for actions that increase the model network's knowledge about the world. This in turn requires the model network to model its own ignorance, thus showing a rudimentary form of self-introspective behavior.",640,18,10.7551/mitpress/3115.003.0030,https://doi.org/10.7551/mitpress/3115.003.0030,1.0500
Vir25,"A ""good regulator theorem"" for embodied agents","Nathaniel Virgo, Martin Biehl, Manuel Baltieri, and Matteo Capucci",2025,2025-08-04,ArXiv,abs/2508.06326,,"In a classic paper, Conant and Ashby claimed that “every good regulator of a system must be a model of that system.” Artificial Life has produced many examples of systems that perform tasks with apparently no model in sight; these suggest Conant and Ashby’s theorem doesn’t easily generalise beyond its restricted setup. Nevertheless, here we show that a similar intuition can be fleshed out in a different way: whenever an agent is able to perform a regulation task, it is possible for an observer to interpret it as having “beliefs” about its environment, which it “updates” in response to sensory input. This notion of belief updating provides a notion of model that is more sophisticated than Conant and Ashby’s, as well as a theorem that is more broadly applicable. However, it necessitates a change in perspective, in that the observer plays an essential role in the theory: models are not a mere property of the system but are imposed on it from outside. Our theorem holds regardless of whether the system is regulating its environment in a classic control theory setup, or whether it’s regulating its own internal state; the model is of its environment either way. The model might be trivial, however, and this is how the apparent counterexamples are resolved.",5,6.3,10.48550/arXiv.2508.06326,https://doi.org/10.48550/arXiv.2508.06326,1.0000
Ger14,Informational Constraints and Organisation of Behaviour,Sander Gerrit,2014,2014-01-24,,,,"Based on the view of an agent as an information processing system, and the premise that for such a system it is evolutionary advantageous to be parsimonious with respect to informational burden, an information-theoretical framework is set up to study behaviour under information minimisation pressures. This framework is based on the existing method of relevant information, which is adopted and adapted to the study of a range of cognitive aspects. Firstly, the model of a simple reactive actor is extended to include layered decision making and a minimal memory, in which it is shown that these aspects can decrease some form of bandwidth requirements in an agent, but at the cost of an increase at a different stage or moment in time, or for the system as a whole. However, when combined, they do make it possible to operate with smaller bandwidths at each part of the cognitive system, without increasing the bandwidth of the whole or lowering performance. These results motivate the development of the concept of look-ahead information, which extends the relevant information method to include time, and future informational effects of immediate actions in a more principled way. It is shown that this concept can give rise to intrinsic drives to avoid uncertainty, simplify the environment, and develop a predictive memory. Next, the framework is extended to incorporate a set of goals, rather than deal with just a single task. This introduces the task description as a new source of relevant information, and with that the concept of relevant goal information. Studying this quantity results in several observations: minimising goal information bandwidth results in ritualised behaviour; relevant goal and state information may to some point be exchanged for one another without affecting the agent’s performance; the dynamics of goal information give rise to a natural notion of sub-goals; bottlenecks on goal memory, and a measure of efficiency on the use of these bottlenecks, provide natural abstractions of the environment, and a global reference frame that supersedes local features of the environment. Finally, it is shown how an agent or species could actually arrive at having a large repertoire of goals and accompanying optimal sensors and behaviour, while under a strong information-minimisation pressure. This is done by introducing an informational model of sensory evolution, which indicates that a fundamental information-theoretical law may underpin an important evolutionary catalyst; namely, even a fully minimal sensor can carry additional information, dubbed here concomitant information, that is required to unlock the actual relevant information, which enables a minimal agent to still explore, enter and acquire different niches, accelerating a possible evolution to higher acuity and behavioural abilities.",3,0.2,10.18745/TH.15436,https://doi.org/10.18745/TH.15436,1.0000
Pic93,Finite Automata Play A Repeated Extensive Game,Michele Piccione and A. Rubinstein,1993,1993-10-01,Journal of Economic Theory,61,160-168,"Abstract This paper analyzes a two-player game in which each player has to choose an automaton (machine) which plays an infinitely repeated extensive game . We assume that the preferences of the player depend both on repeated game payoffs and the number of states of their machine. In contrast to repeated normal form games, it is shown that if the stage-game is an extensive game with perfect information, any Nash equilibrium of the machine game will induce a path consisting of a constant play of a Nash equilibrium of the stage-game. Journal of Economic Literature Classification number: C72.",66,2.0,10.1006/JETH.1993.1063,https://doi.org/10.1006/JETH.1993.1063,0.9500
Sig98b,Automata and Inner States for Repeated Games,"K. Sigmund, M. Boerlijst, and M. Nowak",1998,,,,131-139,,0,,10.1007/978-94-017-1654-3_11,https://doi.org/10.1007/978-94-017-1654-3_11,0.9500
Sti07b,Information-theoretic approach to interactive learning,Susanne Still,2007,2007-09-12,EPL (Europhysics Letters),85,28005,"The principles of statistical mechanics and information theory play an important role in learning and have inspired both theory and the design of numerous machine learning algorithms. The new aspect in this paper is a focus on integrating feedback from the learner. A quantitative approach to interactive learning and adaptive behavior is proposed, integrating model- and decision-making into one theoretical framework. This paper follows simple principles by requiring that the observer's world model and action policy should result in maximal predictive power at minimal complexity. Classes of optimal action policies and of optimal models are derived from an objective function that reflects this trade-off between prediction and complexity. The resulting optimal models then summarize, at different levels of abstraction, the process's causal organization in the presence of the learner's actions. A fundamental consequence of the proposed principle is that the learner's optimal action policies balance exploration and control as an emerging property. Interestingly, the explorative component is present in the absence of policy randomness, i.e. in the optimal deterministic behavior. This is a direct result of requiring maximal predictive power in the presence of feedback.",84,4.5,10.1209/0295-5075/85/28005,https://doi.org/10.1209/0295-5075/85/28005,0.9500
Tan15b,LQG Control With Minimum Directed Information: Semidefinite Programming Approach,"Takashi Tanaka, Peyman Mohajerin Esfahani, and S. Mitter",2015,2015-10-14,IEEE Transactions on Automatic Control,63,37-52,"We consider a discrete-time linear–quadratic–Gaussian (LQG) control problem, in which Massey's directed information from the observed output of the plant to the control input is minimized, while required control performance is attainable. This problem arises in several different contexts, including joint encoder and controller design for data-rate minimization in networked control systems. We show that the optimal control law is a linear–Gaussian randomized policy. We also identify the state-space realization of the optimal policy, which can be synthesized by an efficient algorithm based on semidefinite programming. Our structural result indicates that the filter–controller separation principle from the LQG control theory and the sensor–filter separation principle from the zero-delay rate-distortion theory for Gauss–Markov sources hold simultaneously in the considered problem. A connection to the data-rate theorem for mean-square stability by Nair and Evans is also established.",113,11,10.1109/TAC.2017.2709618,https://doi.org/10.1109/TAC.2017.2709618,0.9500
